Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,35933,47381,53810,57879,75860,118136,115497,94864,141792,121421,203527,195946,184413,214544,166561,242514,218105,242746,249135,304621
India,2754,5416,8428,11572,10716,19946,19354,13091,30314,25372,37803,29576,33328,40988,35496,76657,60352,69787,83181,103705
France,22509,28084,31886,30350,39485,45224,40071,54766,76022,65887,77013,113841,63256,67480,73720,70088,80601,80019,82684,85078
Belgium,4059,3097,5071,5284,1394,6549,2501,493,2851,1768,2562,2573,1635,2907,2048,6112,11005,5155,8442,33120
China,11,123,239,312,517,3067,2132,2502,7296,6165,11394,7984,10375,20492,16074,25963,16730,26875,20452,27223
United States of America,1080,173,949,793,5776,6967,17544,397,1212,1244,5920,14291,28785,63056,24189,21145,17656,6460,12067,7229
Denmark,756,561,431,382,809,5783,4745,501,385,2341,5844,11105,4600,3686,5098,16912,11378,6264,1387,6029
Ghana,307,342,83,0,105,195,639,486,343,42,1,0,518,9,264,97,936,4093,7342,5107
Germany,392,359,250,2106,523,1864,2721,2969,3623,1921,2370,1727,2403,4894,1696,6553,2218,7058,5182,4953
Mali,82,82,71,99,132,113,110,185,102,194,259,310,262,318,420,326,680,1884,936,4568
Switzerland,74,30,182,326,514,323,647,674,296,141,152,153,180,226,439,357,692,1423,862,4266
"Korea, Republic of",0,0,143,16,1994,7431,7295,4350,42,776,1346,1383,221,22,768,3524,432,2003,1168,2928
Morocco,4,52,302,179,537,623,2663,5272,3750,3455,3018,1600,2036,1225,288,457,1710,2908,3674,2423
Finland,60,785,0,910,0,542,1010,460,1401,0,621,1451,604,1,0,1740,1711,462,4815,2307
Türkiye,0,0,0,0,19,1,0,0,56,0,0,17,101,237,9,48,508,1674,1705,2185
Spain,155,34,379,163,47,702,229,17,279,185,240,851,1744,58,433,1916,1115,1188,1325,1628
Indonesia,187,207,0,0,0,0,0,2492,926,0,202,56,24,11,0,0,79,1733,490,1299
Netherlands,1077,998,1527,2128,2113,2714,1367,286,213,3091,41789,2182,25841,427,850,1101,1099,9585,2652,1198
Italy,304,508,1086,99,209,293,797,787,2854,931,1449,1026,371,349,269,419,751,1047,889,1091
Egypt,9,1,1,1,110,31,30,2,6,40,4,0,21,9,26,54,241,603,618,986
Tunisia,0,0,20,2,1,28,175,77,165,256,310,146,667,385,633,1487,905,705,871,885
Russian Federation,0,0,0,0,0,0,0,0,0,700,0,0,0,172,0,1023,137,1284,174,833
Togo,14,285,0,9,0,11,142,456,2977,2037,3836,1233,2390,387,486,468,822,990,947,721
Côte d'Ivoire,30,77,12,8,9,18,78,84,112,77,389,599,30,342,424,237,793,572,147,565
Greece,0,6,1,0,0,0,2,0,0,0,6,0,14,9,14,5,109,433,348,517
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,415
Portugal,0,1,331,374,264,9,1081,254,402,93,0,0,89,12,8,27,72,70,326,317
Ireland,0,0,0,6,1,1,0,15,16,10,32,2,57,12,63,56,174,155,340,307
Cambodia,0,0,91,210,243,151,463,290,596,167,284,0,76,121,100,135,0,3,248,278
United Kingdom,42,150,58,34,213,1487,121,405,290,89,411,246,167,439,60,152,117,177,652,264
Pakistan,0,0,7,0,0,0,0,1,0,6,3,0,0,0,0,43,31,148,485,233
Slovenia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,221,73,49,40,211
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,66,130,148,173
Senegal,1192,1338,1289,1105,3323,4358,1942,1326,2590,2338,3654,1611,799,1832,578,542,773,72,104,153
Cameroon,15,71,23,0,67,59,302,332,119,595,388,214,229,243,224,271,352,251,262,145
Austria,0,45,16,12,34,3,0,62,2,3,0,0,2,126,25,66,83,183,197,129
Ethiopia,0,0,0,0,0,0,0,0,126,25,66,450,0,55,274,4,46,2,478,118
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,42,107
Czech Republic,29,0,0,0,3,0,0,0,0,0,0,0,1,39,7,88,41,65,60,94
Bangladesh,0,0,0,5,7,2,0,155,0,0,9,1,0,0,50,30,39,35,152,89
Mauritius,0,0,2,49,7,1,5,5,9,14,6,3,7,2,27,9,44,118,83,79
Thailand,86,0,23,0,0,0,0,0,0,0,0,0,0,3,10,98,15,120,132,75
South Africa,0,18,0,38,148,2766,2570,249,302,346,522,108,754,145,221,60,98,101,95,71
Sweden,0,216,59,0,0,0,0,0,7,14,26,0,0,0,27,0,127,98,201,70
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,296,4,55
