Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,3,50,10,0,0,5,64,803,311,75,12,2904,5223,1025,53,287,98,150,577,691
United States of America,1,0,1,0,0,4,13,4,0,30,3,13,60,215,17,59,2,9,394,531
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,63
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,114,33
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,195,137,23,137,1,1,0,12
Germany,0,0,0,0,0,0,0,0,32,3,0,0,14,0,0,0,0,0,2,6
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,6
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,31,5
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,0,2
Israel,0,0,0,0,0,1,0,0,0,0,0,5,207,43,1,2,0,0,0,1
Italy,0,50,0,0,0,0,50,0,0,0,0,1,0,0,0,0,0,5,4,1
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Australia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,4,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0
France,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,2,0,0,0,0,0,0,1,4,4,3,0,1,0,0,0,0,27,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,43,101,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,11,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,84,719,227,3,0,0,0,1,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,64,298,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,71,38,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Türkiye,0,0,0,0,0,0,0,798,262,14,4,2734,3088,263,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,12,5,0,0,0,0,2,76,0,0,0,0
HHI,0.130590976,1,0.677488313,0,0,0.401219067,0.341823135,0.985298972,0.699356153,0.173990929,0.027402334,0.907038468,0.474917507,0.092362387,0.256497326,0.37589956,0.716296003,0.181264464,0.590011768,0.685998052
