Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,0,0,0,0,0,0,0,797,4626,6334,269,0,0,38,1276,1132,11487,25961
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973,22345
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,1196
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,832
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,725
Thailand,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,1,0,0,426
India,0,0,0,0,0,0,0,0,0,0,297,3600,269,0,0,0,0,263,363,275
China,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,38,1275,869,263,163
Japan,0,0,0,0,0,0,0,0,0,689,690,289,0,0,0,0,0,0,150,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,3473,2347,0,0,0,0,0,0,1858,0
Singapore,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0
HHI,0,0,0,0,0,0,0,0,0,0.57338642,0.537911396,0.360368565,1,0,0,1,0.997325333,0.324173341,0.330406188,0.780137236
