Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,17786,31830,25519,38265,46951,74560,63276,71074,74631,112643,169914,107824,89460,110338,112660,151238,148126,126143,157319,186821
China,82,591,1644,3171,5277,8303,8631,8075,10238,22726,19727,17838,16272,39375,18037,20512,25946,22828,35412,40409
Spain,13,59,132,367,1932,3135,3697,5643,4127,6451,8497,10960,6459,5146,12258,11713,13344,19058,14235,27896
India,329,590,1151,244,703,18949,5087,2068,1182,1113,1996,5174,1187,1042,1745,6817,12322,2692,5508,15924
Ghana,538,491,322,355,595,1748,2835,4646,1431,2666,6138,4324,3992,4769,5949,8913,11172,8014,9867,11259
Italy,329,201,508,454,384,672,554,2095,4226,8589,11469,8448,17528,15035,16561,15196,11785,12187,14421,9127
France,7775,11231,12226,10409,8969,8393,12909,7926,16884,8909,15425,12559,6949,8873,9150,11869,10724,9828,11284,8423
Australia,0,10,37,163,637,893,654,173,346,1932,1972,375,730,1659,1825,4900,7720,3017,3896,8413
United States of America,161,56,608,1136,2732,11958,12309,7977,12366,17335,17985,11114,6559,6540,4837,4495,6181,6741,6591,7568
Germany,2177,1326,1151,1672,895,565,865,1330,1578,2400,5746,5151,3318,2523,4770,4170,1972,3300,4715,6986
Tunisia,2,62,89,268,437,1448,367,470,829,3695,5807,3361,1851,2092,2825,4842,3745,4187,6206,6287
Thailand,0,365,1,222,277,374,1072,896,553,5440,1145,1981,4061,636,2729,3908,5006,2322,2377,5930
South Africa,651,1937,560,3249,5849,3436,4723,1988,1304,7934,4854,2690,3773,3420,6580,21258,4848,4577,4611,4761
Türkiye,0,634,77,569,558,162,717,2587,3500,863,746,350,1223,1818,2046,3461,1736,4485,5427,4692
Mexico,0,0,0,0,0,3,5,10,22,9,82,13,16,64,72,88,57,71,50,3235
Switzerland,28,175,11,15,66,37,197,28,58,28,1,20,8,46,109,69,240,97,386,3030
Sweden,0,17,1,5969,99,68,98,298,363,1505,1546,910,757,598,806,594,550,2062,4042,2746
