Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1801,2732,6534,9,87443,123885,147333,159680,188971,184442,187591,198701,217502,216156,221928,226948,226397,216718,290181,255180
Netherlands,22,708,3208,6,60924,97728,122277,133479,159690,151769,154636,161538,174878,166811,172189,173915,170649,173336,211276,190563
Saudi Arabia,49,107,83,1,588,846,1299,2037,3140,5274,5590,7263,9456,8089,8888,11740,14072,12505,21084,19250
United Kingdom,308,38,167,0,2766,1614,858,886,995,1051,831,676,2320,7452,7841,7980,9088,6053,8846,14254
Norway,9,0,133,0,345,602,546,1983,3341,3965,4429,4256,4985,5786,4416,4194,4760,4685,5574,4860
Japan,0,0,3,0,1003,1455,1737,1700,1372,1550,1553,1403,2409,3167,4085,4325,4257,3170,4738,3812
United States of America,1,258,110,0,2777,3392,2158,1222,1084,1804,2484,3588,4953,5864,5575,5201,4967,3353,4068,3313
Germany,317,1220,2197,2,13396,12124,13270,10939,9444,7834,7348,7494,5868,4622,3627,3507,2961,1875,2656,3110
United Arab Emirates,67,212,36,0,892,1298,1197,1521,1617,1959,1955,2773,3081,3664,3329,3465,3157,2445,3956,2725
Canada,0,0,0,0,581,790,561,770,693,694,855,1018,1154,1182,1086,1231,1136,916,2389,2329
Italy,48,29,182,0,168,227,247,421,1497,1546,1198,1379,1387,1340,1452,1460,1565,1442,2132,2013
"Korea, Republic of",0,0,0,0,0,0,0,0,0,1,9,26,29,128,266,807,1020,582,1129,1464
Spain,0,0,0,0,57,36,61,47,122,88,74,37,233,582,608,686,720,503,1276,1054
Oman,0,0,0,0,13,89,154,113,107,144,134,276,381,381,364,411,549,302,756,942
Kuwait,0,0,0,0,39,9,1,27,75,139,113,200,253,308,547,552,860,614,1442,857
Qatar,0,0,0,0,47,44,44,62,35,35,60,59,13,119,183,320,467,322,3771,649
Belgium,0,0,26,0,245,133,774,1722,1884,2720,2771,3315,2855,3192,2712,2426,2241,1635,1887,532
South Africa,0,0,1,0,11,273,80,334,851,859,899,703,847,738,761,776,785,409,657,342
Malaysia,0,0,0,0,0,0,1,1,11,3,8,6,3,7,10,5,9,103,383,339
France,0,11,73,0,697,375,680,1067,1865,1539,1480,1365,1323,1177,929,914,639,491,911,334
Bahrain,0,0,0,0,17,23,18,4,4,2,2,25,43,18,46,99,132,39,275,327
China,0,0,0,0,0,30,0,1,12,10,6,34,65,264,1279,1471,908,589,823,319
Somalia,0,0,0,0,0,0,0,1,5,75,76,130,126,215,407,325,264,360,442,310
Lebanon,0,0,0,0,31,84,95,118,130,191,118,79,54,170,203,184,245,146,166,258
Sudan,0,0,0,0,0,0,0,0,0,14,10,10,15,4,0,1,28,73,123,203
Australia,0,0,0,0,16,108,19,26,74,254,152,161,197,229,268,289,192,92,193,133
Kenya,0,3,4,0,300,105,20,48,34,42,26,49,42,63,72,93,140,61,107,107
Seychelles,0,0,0,0,0,1,0,0,0,0,0,0,1,8,9,16,15,58,7914,103
Côte d'Ivoire,0,0,0,0,0,2,6,4,11,7,0,1,4,11,21,71,70,75,235,93
Jordan,0,1,0,0,0,6,7,24,52,65,75,87,90,184,110,54,78,98,74,81
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
Sweden,38,81,135,0,161,167,43,21,24,21,4,1,4,0,0,1,1,10,117,62
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,22,38,42
Türkiye,0,0,0,0,1,0,26,3,0,11,2,2,12,16,89,103,14,0,1,42
"Macedonia, North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40
Ghana,0,0,0,0,0,0,8,7,6,7,0,0,6,8,12,3,13,12,57,32
Uganda,0,0,0,0,2,2,17,29,30,45,41,30,32,40,39,59,52,34,49,32
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,3,33,45,91,26
Djibouti,0,4,6,0,18,23,23,21,17,22,9,4,5,8,10,14,12,32,151,24
