Importers,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,12,490,0,0,5,17,246,5
"Tanzania, United Republic of",0,0,0,0,0,0,0,5
Congo,0,0,0,0,0,17,159,0
South Africa,0,490,0,0,0,0,0,0
Uganda,0,0,0,0,5,0,0,0
Zambia,12,0,0,0,0,0,87,0
HHI,1,1,0,0,1,1,0.101280306,1
