Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,7715,9416,10611,11467,16661,25114,30995,44013,37710,39227,62327,51762,46218,43280
China,5101,593,1074,5173,5762,11084,19882,38609,28853,28542,13499,29105,23966,21580
"Hong Kong, China",703,4714,7461,800,4693,9123,8023,1058,4977,6698,3798,9247,11467,15664
India,519,1286,239,939,525,971,642,908,981,1009,3278,1127,1862,2373
Italy,142,459,367,409,2206,784,359,532,148,271,220,423,1284,1070
"Taipei, Chinese",506,543,213,1437,1090,59,83,891,1178,721,104,962,326,739
Mauritius,0,0,0,1,44,0,0,158,33,58,0,0,1613,511
"Korea, Republic of",341,1083,952,899,1261,1398,478,491,778,593,533,3540,2091,474
United States of America,9,256,43,541,287,398,56,108,68,142,23,2466,2338,266
Belgium,20,0,0,0,0,0,66,3,3,8,0,0,0,122
United Kingdom,0,0,0,0,0,8,487,15,75,4,576,3815,0,121
Türkiye,11,26,0,20,0,5,0,72,125,48,87,221,211,95
Japan,0,45,1,5,0,0,0,0,0,52,0,2,228,72
Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,69
Pakistan,20,35,15,70,77,250,592,250,108,98,507,325,115,67
Bulgaria,0,0,0,0,0,0,0,2,0,0,0,0,0,40
Portugal,0,0,0,0,0,0,0,0,0,0,0,193,16,13
Germany,0,1,0,0,0,23,17,6,135,0,5,0,0,3
"Korea, Democratic People's Republic of",16,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,192,0,0,0,0,0,0,0,0,0
Australia,159,0,0,91,228,457,62,149,0,0,4,0,0,0
Austria,0,0,0,0,0,53,88,0,0,0,0,0,0,0
Bangladesh,0,0,0,165,0,0,58,18,0,0,0,0,0,0
Brazil,45,0,0,13,0,0,0,0,0,0,0,0,0,0
Sri Lanka,9,22,13,1,0,0,0,2,0,1,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,42,0
Iceland,0,0,111,0,0,0,0,0,0,0,0,0,0,0
Indonesia,40,53,13,115,33,0,0,132,37,20,206,41,0,0
Kenya,0,90,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,7,0,0,0,0,0,0,96,0,0
Malaysia,0,21,55,655,228,31,3,442,61,770,0,0,3,0
Mexico,0,0,0,0,0,0,0,0,0,0,148,5,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,29,0,0,52,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Qatar,0,1,1,0,0,0,0,0,0,0,0,0,8,0
Romania,0,0,0,0,0,0,0,0,0,12,0,1,0,0
Singapore,37,142,2,2,0,0,0,0,8,0,56,1,0,0
Viet Nam,7,44,27,0,0,0,17,1,19,98,0,0,329,0
South Africa,0,0,0,0,0,0,0,38,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Switzerland,0,0,0,0,24,0,82,9,0,0,0,0,121,0
Thailand,0,2,1,77,1,1,1,12,84,83,39271,162,0,0
United Arab Emirates,0,0,0,2,1,0,0,0,0,0,13,30,184,0
Ukraine,0,0,0,0,0,466,0,0,0,0,0,0,0,0
Uruguay,0,0,25,0,0,0,0,104,38,0,0,0,0,0
HHI,0.576227505,0.405154607,0.63053231,0.352936773,0.310626461,0.436491191,0.598015317,0.847851115,0.711656867,0.673639918,0.566056556,0.482457555,0.457681154,0.497728465
