Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1314,1107,1339,1169,1401,1789,1539,1543,1849,1752,1603,1813,2878,3184,3227,4617,4831,5508,5644,6058
China,93,191,189,256,245,487,587,422,508,415,446,364,1559,1731,1710,2220,2330,1645,1409,1548
Ghana,16,55,0,0,6,109,3,76,81,26,17,8,15,24,26,66,377,657,1172,1148
France,860,438,689,598,698,858,663,635,772,643,559,587,756,734,761,1071,1088,1131,1162,1025
Togo,94,146,203,151,223,31,2,13,36,60,34,38,54,29,85,349,363,800,460,777
Jordan,0,0,0,0,0,0,0,13,18,13,46,112,108,23,81,89,138,44,163,366
India,6,0,0,3,0,3,12,1,1,17,62,49,46,68,107,209,163,99,426,330
Nigeria,10,13,12,20,28,33,39,45,71,59,58,389,110,120,134,115,30,140,248,209
United Arab Emirates,18,4,2,9,8,11,4,34,43,77,4,0,0,12,16,18,1,2,56,177
Türkiye,0,1,1,0,0,1,0,0,0,8,0,5,75,29,3,47,27,64,31,127
Italy,3,34,13,15,20,13,25,27,47,34,11,44,2,38,28,27,40,79,213,63
Belgium,25,2,9,2,2,42,17,9,9,9,13,24,16,12,30,12,15,100,29,43
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43
Tunisia,8,4,8,10,5,0,1,1,0,0,2,0,1,0,5,13,7,13,7,43
Japan,12,4,1,1,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,36
Egypt,0,0,0,0,2,0,0,0,0,0,0,0,5,0,4,0,0,94,59,19
Netherlands,0,14,101,0,1,1,5,1,5,20,1,1,2,0,1,1,8,1,12,15
United Kingdom,13,17,12,0,11,0,2,0,1,2,33,8,8,2,1,1,33,33,17,14
Lebanon,0,2,0,5,7,3,3,1,8,2,2,0,3,1,0,6,9,27,11,13
United States of America,9,13,0,0,1,15,24,1,4,40,8,27,1,78,69,10,9,12,45,13
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Germany,43,47,8,13,5,14,10,5,3,1,5,22,2,23,13,10,85,10,16,7
Côte d'Ivoire,1,14,5,2,3,1,2,5,2,2,0,10,19,18,35,12,31,97,2,7
"Hong Kong, China",10,8,0,4,8,4,2,0,1,0,0,0,21,82,5,48,5,55,2,5
Switzerland,4,0,0,1,2,18,1,0,0,15,0,8,0,0,1,6,1,4,22,5
Spain,43,21,13,35,10,41,1,5,1,9,9,1,1,3,0,2,3,6,21,3
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Morocco,0,11,1,0,3,1,14,0,2,0,0,2,2,2,3,2,3,67,4,2
Sweden,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,2,2,2
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
Niger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Portugal,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,7,1
"Korea, Democratic People's Republic of",7,12,6,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,0
Wallis and Futuna Islands,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Brazil,1,9,9,0,0,0,6,0,1,0,0,0,0,0,0,8,0,0,9,0
Cambodia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,8,0,6,7,10,0,0,0,0,15,0,0
Colombia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Costa Rica,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,16,0,0,18,0,0,0,47,4,0,0,3,0,0,0,0,0,239,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Finland,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Indonesia,0,0,0,0,1,5,0,4,1,0,0,0,0,35,0,42,0,0,0,0
"Iran, Islamic Republic of",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",9,15,25,1,0,1,2,11,0,22,46,22,0,22,53,0,0,1,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Malaysia,2,0,0,0,8,56,69,29,30,0,9,20,11,0,0,0,1,0,0,0
Mauritania,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
Nepal,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Romania,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,13,20,13,29,18,38,47,31,20,18,6,1,1,16,21,59,2,1,0
Singapore,3,1,1,0,55,3,0,92,162,233,201,52,30,63,30,183,0,59,13,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
South Africa,4,5,9,0,2,2,0,0,0,0,4,1,0,1,1,17,1,0,3,0
Eswatini,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
Thailand,2,1,0,8,3,8,0,2,0,8,0,0,4,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Uruguay,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HHI,0.584942804,0.340853986,0.44820348,0.453882569,0.460131242,0.460835875,0.478633716,0.383362983,0.394190944,0.332373471,0.340240382,0.316351565,0.515824774,0.49740142,0.491854082,0.440039628,0.4397788,0.29468344,0.282929402,0.264612123
