Importers,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,3162,2167,2811,9381,15797,1784,22783,4524,2422,3809,5073,23844,10747,6837
Türkiye,0,0,8,0,2,0,33,46,100,0,1562,11505,4016,2438
China,98,214,0,210,1495,145,15312,124,395,898,1765,1766,1853,1499
Japan,0,7,1,0,0,0,0,5,3,6,92,172,459,720
Malaysia,217,0,0,0,18,0,25,37,76,0,3,96,0,611
Indonesia,0,86,83,0,0,219,58,44,0,1,94,713,635,350
"Korea, Republic of",39,89,47,0,30,141,2952,9,24,223,205,70,97,308
India,0,89,12,24,36,10,494,131,127,97,252,821,417,296
Uganda,0,0,0,0,0,0,0,0,0,0,117,290,25,139
Viet Nam,0,0,1,59,16,133,176,30,301,330,25,0,6,138
Mexico,0,0,0,0,0,0,0,128,0,3,0,0,0,93
Myanmar,0,21,0,7,0,0,0,17,81,147,67,113,56,72
Sri Lanka,3,3,105,32,7,26,10,109,336,40,29,428,766,57
Thailand,6,159,1608,6294,12574,24,2922,0,4,53,27,115,215,31
United Arab Emirates,282,0,1,1312,660,44,202,10,0,0,31,0,15,19
United States of America,469,267,111,869,410,172,87,641,83,72,4,20,47,12
Spain,0,0,20,0,2,13,18,8,35,50,0,85,0,11
United Kingdom,36,135,0,5,152,0,3,21,5,0,2,6,40,10
Kuwait,0,0,0,7,7,58,0,0,0,0,6,0,0,9
Italy,99,61,7,0,86,72,1,198,0,3,30,46,23,7
"Taipei, Chinese",127,337,53,55,102,539,104,6,77,93,129,147,150,6
Ethiopia,0,0,0,0,0,0,0,0,0,0,98,0,0,5
"Hong Kong, China",1210,132,120,188,12,91,113,230,183,475,86,312,74,2
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,2
French Southern and Antarctic Territories,0,0,0,0,0,0,0,1888,0,0,0,0,0,0
Tokelau,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Argentina,0,0,0,25,50,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,23,13,36,29,0,0
Bahrain,113,90,157,8,0,0,0,0,0,0,0,1,0,0
Belgium,0,42,0,0,0,0,0,78,0,23,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,640,156,6913,1696,0
Belarus,0,0,0,0,0,0,17,0,0,0,0,0,0,0
Cambodia,120,116,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,5,27,0,0,2,69,0,51,1,35,10,0
Denmark,0,0,0,3,0,0,0,0,0,0,19,0,0,0
Dominican Republic,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,0,9,0,45,16,37,0,186,49,21,0,0,0,0
Germany,0,11,176,106,0,0,79,189,7,1,1,0,20,0
Greece,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Honduras,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,19,0,0,0,0,0,11,0,0,0,0,0,0
Jamaica,0,0,0,0,2,0,0,0,0,1,0,0,0,0
Jordan,0,0,16,3,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,14,2,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,30,0,0,0,0
Madagascar,0,0,0,39,0,0,0,0,30,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,64,0
Netherlands,0,29,0,36,118,0,3,4,0,0,0,0,0,0
New Zealand,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Pakistan,0,1,19,2,0,16,124,36,131,0,0,0,20,0
Panama,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Philippines,0,193,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,15,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,37,0,0,0,0,0,0
Saudi Arabia,266,0,0,0,0,0,0,0,2,5,0,0,5,0
Singapore,7,0,249,18,0,35,0,18,0,13,27,31,31,0
Slovenia,0,0,0,0,0,0,0,0,0,3,0,0,0,0
South Africa,0,0,0,0,0,1,37,38,35,293,0,67,0,0
Suriname,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Sweden,1,56,0,0,0,0,0,0,0,5,0,0,0,0
Switzerland,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,14,0,0,0,0,0,0
Egypt,9,0,0,0,0,0,0,161,290,212,208,0,7,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,65,0,0
HHI,0.269537317,0.102897641,0.476085444,0.617420863,0.746570489,0.190185701,0.617034339,0.33636873,0.133745991,0.211672105,0.349748228,0.460132874,0.318748307,0.304476311
