Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,3383,2491,7366,9009,5543,11039,14925,13374,6439,22189,21193,9577,9572,10808,14011,17150,21167,19233,25598,46155
"Congo, Democratic Republic of the",1935,1178,1058,4694,3707,9562,10685,10476,3321,3158,14826,5845,4890,3063,6945,9582,16647,15919,19921,36554
South Africa,221,234,194,646,982,618,1178,1901,660,350,375,812,342,1561,976,1382,1579,1486,1569,3580
Zimbabwe,166,220,515,3003,405,305,1094,559,1114,16314,1073,1757,2027,2807,1500,4608,1717,929,2598,2730
Congo,0,0,0,128,0,0,0,4,16,7,0,5,250,0,1517,136,0,0,250,1814
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426
Burundi,312,0,0,1,1,3,3,1,1,2,0,0,0,0,0,4,0,0,0,236
Botswana,0,2,0,3,0,6,1,0,61,0,3,27,2,20,91,88,24,101,56,57
Guinea,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,20
Belgium,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,5,6,12
United States of America,0,7,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,9
Angola,5,4,50,8,9,32,35,11,0,0,0,0,1,0,382,97,49,11,0,8
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
China,169,5,0,0,0,0,0,0,81,101,442,150,366,1204,284,35,0,0,6,2
United Arab Emirates,1,0,0,0,0,1,0,0,0,70,3815,89,0,4,11,1,3,0,0,2
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
France,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Wallis and Futuna Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,63,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
Canada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Benin,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,6,25,71,0,27,0,0,1,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,3,4,0,144,3,2,0,1,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,40,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Kenya,0,2,0,2,1,103,13,34,42,22,1,18,13,12,8,13,16,1,1,0
"Korea, Republic of",45,0,0,0,0,0,0,0,13,12,0,0,0,10,35,20,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,3,0,0
Malawi,44,71,4879,136,344,284,1562,118,211,1119,176,301,626,1189,905,451,493,563,625,0
Mali,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,6,0,0,0,14,163,0,34,0,0,23,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mozambique,0,1,78,41,7,4,224,209,456,841,111,313,796,596,627,554,212,120,248,0
Oman,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,10,0,3,2,4,1,0,0,0,8,0,0,5,65,255,3,8,33,2,0
Netherlands,0,0,0,0,0,21,0,0,8,0,0,0,0,0,0,0,0,1,0,0
Nigeria,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,0
Norway,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,7,0,9,21,0,4,0,1,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
India,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,33,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,4,5,12,1,0,4,12,0,16,20,0,7,41,0,19,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,1,0,64,0,0,14,169,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,59,28,54,22,57,0,0,0
Egypt,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,391,509,524,98,1,36,0,5,0,0,0,78,0,0,1,0,0,2,50,0
"Tanzania, United Republic of",20,253,38,235,78,61,111,13,355,152,259,26,83,14,212,0,12,49,186,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.459423357,0.3818336,0.558157655,0.486425557,0.588658692,0.823282151,0.633829456,0.729879394,0.436042,0.675190434,0.619214947,0.526674178,0.448663638,0.292393676,0.395777576,0.530938433,0.737276604,0.779861236,0.726613871,0.737208602
