Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,7106,4544,5014,43143,48816,63835,53568,103917,298121,229925,356966,4941,281295,350798,378001,404217,442321,559403,689977,1030100
United States of America,45,96,63,375,135,208,1497,6549,8981,14726,16622,615,9998,22400,23438,19677,53243,153213,271189,383405
Germany,0,116,0,4213,5831,14597,14713,13502,36100,79100,107918,0,80029,114230,117605,107524,132724,115784,120045,192881
Belgium,0,0,9,46,59,294,722,341,12339,21708,35867,0,33988,50994,50779,71240,73170,75888,69608,133972
Netherlands,0,0,0,0,497,1979,1814,4443,3481,3161,2908,0,8002,12878,21237,28127,26682,34205,45795,62424
United Kingdom,38,74,39,16318,10680,9463,8578,21412,30335,30993,72212,229,34075,81495,83182,77869,56366,80523,58729,60785
Austria,0,0,0,5582,3317,5258,3018,2733,701,3991,6230,0,5847,8108,14151,18997,22324,24434,20833,23866
Australia,0,0,0,3,6,38,809,449,434,2552,3008,10,853,1694,1701,1363,1763,4575,11699,21247
Canada,0,0,0,0,21,29,955,3988,4484,12232,13717,0,8246,14582,10034,10129,8691,9223,9102,18449
Thailand,3007,3229,3844,1905,3975,4854,6704,5263,174184,26426,28995,1127,67208,1761,6334,7824,8295,8058,11500,14770
"Taipei, Chinese",5,0,7,20,87,111,193,298,291,330,335,67,454,309,166,303,658,3932,8391,13970
Poland,0,0,0,0,0,94,78,31,284,1351,775,0,222,101,236,1091,1472,962,2780,11218
Japan,0,51,80,115,108,915,596,1511,912,1604,1690,28,2747,2430,937,2092,1065,1434,2476,8113
Denmark,0,0,5,2932,3569,6730,1904,102,906,2850,4363,0,1197,3509,3256,7510,5432,5402,5540,7487
New Zealand,0,0,0,0,0,0,0,0,249,0,0,1,329,603,654,293,716,796,4935,6583
Colombia,2,0,0,0,17,2,0,845,0,21,48,0,347,391,878,898,1527,1589,4285,5971
"Korea, Republic of",0,0,0,5,0,15,116,72,120,173,1249,22,296,1327,488,246,291,1498,3229,5616
China,1,0,32,455,13,276,446,155,483,222,1038,186,1077,1212,1972,1409,842,1457,2664,5531
South Africa,0,0,6,12,19,19,49,0,639,1925,1081,1925,383,338,622,738,602,401,193,4935
Mexico,0,0,0,0,0,0,20,0,46,557,764,0,583,686,757,709,680,676,2963,4710
Italy,0,0,0,536,597,647,220,309,263,515,4987,0,3643,1666,2805,4518,3822,3005,2067,4560
Viet Nam,93,104,566,3052,9018,3388,2379,7047,3397,7281,14189,108,5418,1173,1187,882,992,1832,2932,4402
Czech Republic,0,0,0,739,484,350,107,1059,1041,1149,2464,0,902,1551,2296,2344,2909,2715,2336,3402
India,0,0,0,4,0,0,0,19,0,67,308,20,872,2613,1972,2043,687,508,1936,3334
Spain,0,0,0,3156,6370,5242,2301,5979,3509,1495,1753,0,862,1195,1030,845,673,1379,1738,2306
Brazil,0,0,0,0,0,0,0,129,671,1057,1925,0,77,197,280,937,503,588,1098,2214
Panama,0,0,0,0,0,0,0,0,0,0,0,0,68,182,177,81,127,37,397,1946
Slovenia,0,0,0,934,113,222,78,372,11,51,591,0,101,1171,773,1146,1322,1150,1341,1930
Estonia,0,0,0,1263,1284,836,432,595,1381,1024,0,0,0,693,416,1578,1016,1134,2014,1756
France,42,9,112,9,857,397,54,403,709,97,4160,1,221,191,1164,5253,6657,4028,3983,1676
Bangladesh,0,0,0,0,163,13,0,0,0,0,0,0,2,0,0,0,119,547,605,1675
Romania,0,0,0,19,0,19,0,98,29,106,93,0,37,67,214,124,61,43,131,1650
Costa Rica,0,0,0,0,0,0,0,57,16,119,197,0,235,222,193,220,787,892,901,1473
