Importers,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,617,541,1009,1838,3144,2794,5925,6988,5937,8708,6348,6921,8986,19068
Germany,0,1,20,0,1,27,310,4,16,855,1285,1709,2933,7536
United States of America,508,420,437,743,1007,948,774,654,767,1204,1177,1265,1784,3742
China,0,0,0,7,0,4,51,31,32,225,529,606,527,1622
Türkiye,0,0,0,64,119,181,407,365,422,273,463,874,835,988
Italy,9,19,2,0,3,1,1,9,0,445,288,0,111,867
Russian Federation,0,0,21,8,61,21,0,72,0,29,87,207,181,681
France,3,1,0,6,0,9,0,1,1,223,115,10,80,571
Netherlands,0,0,0,3,150,56,211,176,76,314,1,88,174,563
Spain,0,0,25,20,14,210,535,50,0,235,120,0,56,551
Japan,14,1,103,44,212,166,370,997,805,1258,954,932,646,302
Sweden,0,0,0,33,1,1,19,13,5,178,228,81,228,273
Poland,0,0,0,0,0,0,0,0,16,155,278,342,205,264
Australia,15,0,158,214,430,401,1219,1486,1618,996,143,85,215,234
New Zealand,38,61,15,0,38,115,161,184,248,118,0,0,0,191
United Kingdom,26,17,35,279,535,283,550,668,959,894,209,86,277,188
Austria,0,0,0,0,0,2,0,0,0,61,55,51,77,147
"Korea, Republic of",0,0,0,0,0,25,59,191,118,227,160,331,95,103
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,2,89
Belgium,0,17,125,80,366,74,514,841,116,229,26,0,3,22
United Arab Emirates,0,0,0,4,0,3,9,0,0,0,0,0,0,20
Portugal,0,0,33,32,42,48,188,17,50,235,0,21,0,18
Canada,0,0,0,7,6,10,103,26,27,85,65,0,61,17
Norway,0,0,0,0,3,0,0,0,0,1,0,47,6,16
India,0,0,0,108,0,127,126,107,252,96,0,0,310,10
Mexico,0,0,0,0,0,19,0,67,0,30,0,0,5,9
Denmark,0,1,0,0,1,3,23,0,17,0,0,24,9,7
Hungary,0,0,0,0,0,17,0,0,0,0,0,0,19,6
Switzerland,0,0,7,39,2,11,0,16,1,0,31,0,3,6
Greece,0,0,0,26,0,21,0,12,0,0,0,0,0,5
Philippines,0,1,0,0,1,1,0,2,0,0,2,6,0,5
South Africa,0,0,0,0,1,0,11,0,0,0,0,0,0,5
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Malaysia,0,0,0,0,3,6,7,4,117,0,9,0,3,2
"Taipei, Chinese",0,0,0,0,0,3,0,0,0,0,0,2,0,2
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,1
French Southern and Antarctic Territories,0,0,0,0,0,0,0,545,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,41,0,0,0,0,0,0
Tokelau,0,0,0,108,0,0,0,0,0,0,0,0,0,0
Bahrain,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,16,47,0,1,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Sri Lanka,0,0,0,0,1,1,18,3,2,0,0,0,0,0
Cyprus,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,49,0,0,0,0,0,0,0
Eritrea,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Finland,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Ghana,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Indonesia,0,0,0,0,3,0,10,140,40,2,8,3,19,0
"Iran, Islamic Republic of",0,0,0,0,64,0,32,30,0,18,0,0,0,0
Ireland,0,0,0,10,47,0,41,15,17,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,1,0,0,1,5,0,0
