Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2113,2338,3537,954,1115,660,1285,743,567,1037,1223,492,494,468,1061,716,735,810,1285,1011
China,3,43,220,83,169,233,295,339,179,262,182,52,32,120,194,94,186,212,251,332
France,58,102,144,115,129,106,46,117,17,167,111,88,29,42,98,124,181,156,201,196
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,15,0,31,1,6,37,17,159
Ghana,14,11,24,0,0,1,1,23,25,9,0,3,14,3,10,24,10,11,4,55
Germany,0,2,1081,97,93,10,36,33,43,342,69,71,139,116,368,182,68,114,229,43
India,0,0,16,0,2,21,4,5,1,13,29,3,29,40,25,125,0,3,4,37
Japan,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,36
South Africa,0,0,0,0,28,8,17,73,127,103,33,30,37,61,70,19,23,90,109,29
Italy,0,0,0,5,47,0,9,0,1,0,10,38,4,27,92,4,1,4,63,24
Australia,0,0,0,0,0,0,0,2,0,1,0,0,0,0,92,14,12,9,25,18
Canada,0,0,3,0,9,0,22,79,42,26,133,11,0,1,0,5,54,0,0,15
United Arab Emirates,0,8,0,1,0,23,1,10,0,0,1,0,0,0,0,1,0,3,0,9
Belgium,10,0,0,4,2,0,2,4,2,1,1,0,0,12,3,16,22,8,36,8
United Kingdom,0,0,0,0,0,73,0,0,16,0,4,0,0,5,2,1,11,4,0,7
Sweden,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,0,1,0,0,6
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Netherlands,5,4,0,0,0,1,0,1,20,1,0,2,17,0,0,0,8,48,0,5
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,6,5
United States of America,0,411,1441,0,4,1,1,20,20,11,44,19,12,26,0,63,108,29,249,5
Nigeria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,31,8,4
Switzerland,0,1,0,0,0,0,0,0,3,2,0,0,3,1,1,0,3,12,18,4
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,41,1
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Mali,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,2,0,1
Morocco,0,0,1,0,0,0,0,0,1,3,0,0,0,0,54,0,0,7,0,1
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1
Austria,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0
Brazil,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,26,0,0,0,35,29,120,87,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Côte d'Ivoire,1549,1370,478,330,316,101,182,21,23,26,1,11,53,0,0,0,8,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"Taipei, Chinese",0,0,26,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Portugal,237,361,94,71,292,0,0,0,0,15,4,17,12,5,8,3,8,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,38,23,10,24,17,45,19,10,32,15,22,11,9,3,9,31,1,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Syrian Arab Republic,0,0,0,0,0,0,0,7,12,0,0,12,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,3,0
Togo,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Tanzania, United Republic of",0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.622595388,0.483831784,0.343379264,0.216132127,0.23783932,0.247330077,0.427951175,0.345118805,0.252196271,0.304453899,0.329326449,0.170413619,0.16156724,0.211511926,0.255715737,0.218741262,0.243418806,0.229536174,0.206703735,0.2867945
