Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2352,2548,3122,2930,4573,4502,2110,2831,4284,4404,5401,16637,13190,19860,38087,59865,58310,69176,50615,48745
China,1349,1482,1453,922,949,1128,357,389,446,803,1451,8881,7614,10755,26880,45125,46113,34854,37399,34661
Viet Nam,5,1,2,80,168,71,368,677,2454,1771,1830,1093,394,3875,660,2050,6886,3788,7282,5692
"Korea, Republic of",54,90,32,102,226,427,91,91,73,52,12,92,629,688,733,950,1186,1582,1684,2737
Thailand,24,65,56,61,76,89,247,189,55,161,402,747,690,681,4200,440,263,25635,676,1704
"Taipei, Chinese",45,243,192,272,208,212,207,200,250,256,342,929,459,552,664,421,299,828,883,873
United States of America,27,19,177,34,296,66,45,212,52,206,54,311,229,170,430,1194,600,495,548,651
Italy,0,0,0,0,48,0,0,0,4,27,99,287,277,695,542,984,944,803,1163,631
Japan,212,37,46,135,250,80,34,84,23,45,241,1657,985,797,785,1154,860,137,190,523
Slovakia,0,0,0,14,17,10,0,0,0,0,0,0,0,1,0,0,0,0,0,283
Germany,0,16,4,9,38,15,15,2,0,46,23,15,23,11,22,41,29,153,12,148
France,73,70,112,255,243,179,79,51,35,60,207,518,89,107,219,81,66,44,35,130
Hungary,20,0,0,0,0,0,0,0,0,1,0,58,0,0,2,34,61,45,134,122
Malaysia,171,122,439,300,211,225,63,324,138,53,30,191,134,132,36,104,73,105,65,121
United Kingdom,3,7,17,0,37,6,5,9,2,79,4,10,1,7,4,25,4,49,39,120
Poland,0,0,0,1,0,0,0,0,0,18,3,0,23,0,0,29,67,1,35,62
Australia,48,91,108,158,346,377,55,11,84,31,38,680,686,472,871,892,447,237,33,61
Indonesia,4,11,7,9,12,16,2,0,0,0,0,31,34,6,22,1,0,1,85,50
Singapore,112,119,227,340,686,904,272,381,317,336,279,192,255,78,86,61,43,145,93,39
Canada,2,2,12,10,4,0,0,25,0,1,0,0,11,47,4,307,27,4,2,36
Pakistan,0,1,2,0,0,0,0,1,2,3,0,19,5,1,1,5,30,14,12,23
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20
"Hong Kong, China",186,94,215,127,146,242,208,130,242,267,264,661,510,617,1770,5091,59,33,90,12
Denmark,0,0,0,5,0,0,0,0,0,0,13,12,0,8,13,43,1,9,97,9
