Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,7862,9196,14230,15113,15724,16049,16781,15470,17210,16946,13513,20109,9564,16272,19504,18372,16982,14429,12658,10683
Portugal,4289,4946,6583,8503,7896,10700,7800,9297,10237,12423,7701,8122,6258,12047,12569,7381,10879,5263,6394,5694
China,196,141,295,431,829,828,743,842,985,1018,1565,1336,1237,966,1370,1996,1273,4070,2304,1756
Spain,205,255,2527,1627,1082,1119,4196,1147,1142,1153,935,1194,632,2352,1310,6451,1272,3362,2089,649
Brazil,291,662,875,1393,1132,450,444,417,694,302,983,1349,204,234,337,644,501,558,737,607
Italy,436,1888,1423,1944,1171,1310,2539,1904,1368,306,412,779,338,188,503,503,869,186,192,547
United States of America,249,162,970,201,141,144,214,142,128,246,150,169,283,50,174,147,135,161,142,447
France,593,396,481,172,129,268,100,65,143,133,154,92,80,69,99,165,103,97,184,290
Netherlands,99,110,156,310,347,969,137,387,179,259,126,96,122,95,458,578,370,434,261,265
Morocco,0,2,2,0,0,0,3,4,101,2,0,3,3,21,215,16,4,8,11,97
Senegal,27,133,4,28,30,39,12,4,1,0,2,0,15,11,1,49,8,1,1,58
Germany,197,53,329,251,57,2,32,34,85,180,712,42,104,6,52,62,1038,70,112,56
Belgium,128,138,367,18,242,115,48,23,65,27,22,71,46,88,70,221,311,101,47,47
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,0,0,0,40
Türkiye,0,0,0,0,0,0,0,88,0,0,26,0,17,32,0,0,57,0,33,38
Luxembourg,1,0,0,8,0,0,0,1,0,27,29,2,8,0,63,3,1,6,0,28
Poland,0,0,0,0,0,0,0,26,151,12,20,0,2,6,0,0,0,1,8,19
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Switzerland,0,5,92,0,34,18,14,0,7,1,20,0,13,2,18,5,5,5,2,15
India,0,0,0,0,1,0,0,1,38,76,20,14,5,0,0,9,0,0,3,6
Norway,0,0,0,64,52,0,0,1,0,0,0,0,0,0,20,0,3,0,0,4
United Kingdom,180,141,32,112,2474,81,114,922,922,119,114,1971,97,15,164,9,13,0,1,4
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
Gibraltar,0,0,0,0,0,0,0,0,581,377,309,4132,58,10,1256,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Marshall Islands,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
Algeria,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,6,73,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,4,0,0,0,2,0,10,0,0,0,0,0,0
Australia,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,1,5,0,11,1,0,0,0,3,15,13,0,0,0,3,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0
Canada,19,0,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Denmark,0,19,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,51,0,6,0,37,0,0,0,0,0,0
Gambia,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,19,80,0
"Hong Kong, China",27,75,71,0,22,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Indonesia,0,6,0,0,0,0,23,17,36,129,196,81,17,24,26,0,14,0,0,0
Ireland,0,0,0,0,53,0,307,0,280,0,0,506,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Japan,914,23,0,7,0,0,0,0,0,0,2,85,2,0,0,0,0,0,0,0
Jordan,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,37,0
Lebanon,0,0,0,5,0,0,1,1,14,1,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,13,31,0,18,0,4,0,0,28,0,0,0,10,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
