Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Qatar,0,0,0,0,0,19,0,60,90,37,14,2,3,0,1,3,5,38,16,4
Canada,0,128,81,0,407,299,67,322,1199,125,6,88,88,65,291,480,461,1039,2,2
Sweden,0,0,0,0,0,7,0,0,0,1,5,48,155,53,47,30,37,7,0,1
Australia,0,0,0,0,1,530,502,409,312,366,412,195,148,30,32,158,252,167,122,0
Chad,0,25,0,0,0,0,0,0,0,99,0,0,45,11,1,3,1,0,0,0
Equatorial Guinea,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,2,0,37,0,13,0,0,0
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0
Afghanistan,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,76,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,1,0,0,0
Andorra,0,0,0,0,80,0,0,0,0,2,6,3,2,12,1,14,0,0,0,0
Angola,0,0,0,0,0,41,0,0,0,2928,1002,499,112,39,127,1445,172,190,339,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,14,0,0,0,0,0,1,212,52,0,14,59,63,5,0,0
Bahrain,0,0,0,0,30,15,0,160,113,115,14,0,0,0,8,0,0,0,0,0
Bangladesh,0,33,0,0,10589,910,550,654,4564,0,88,240,59,1821,356,1829,343,0,0,0
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,125,6,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,4,39,0,0,0,1,0,3,0,0,0,0,0
Botswana,0,0,0,0,0,0,0,0,0,0,2,0,30,37,1,2,2,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,77,423,4,1,3,0,0,0
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,21,120,251,0,1,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,18,93,505,383,289,43,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,2,117,485,295,1,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,241,28,3,13,6,2,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,59,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,141,0,88,138,191,39,3,4,87,0,0
Chile,0,0,137,0,0,0,10,0,0,0,0,0,0,0,0,0,0,141,0,0
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,12,0
Cuba,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,16,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,109,12,3,0,0
Denmark,0,0,6,0,0,0,0,0,0,0,0,18,114,0,1,0,0,0,0,0
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0
Ecuador,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,15,0,0,0,0
Finland,0,0,0,0,0,1,0,0,1,1,225,13,32,1,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,1,0,0,0
Georgia,0,0,0,0,0,86,113,0,11,21,38,75,23,0,506,286,26,50,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,18,3,14,27,0,1,1,0
Ghana,0,0,65,0,0,0,0,0,59,523,230,0,222,38,10,40,30,23,0,0
Grenada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0,0,0,0,0,0,0,0,37,0,0,998,286,367,107,0,0,304,0,0
Guinea,0,0,0,0,0,0,3,0,1,0,0,0,19,11,2,37,7,53,64,0
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,84,0
Iceland,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0,0,0,3,0,0
Iraq,0,0,0,0,0,0,0,156,0,69,52,0,140,406,222,54,0,38,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,65,2,105,119,121,134,67,45,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,66,1,1,3,5,1,0,0
Jamaica,0,0,2,0,0,0,0,0,747,209,0,0,0,0,35,0,209,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,1,0,0,13,0,1,0,29,69,43,0,67,0
Kuwait,0,0,0,0,0,37,0,4,17,177,398,90,57,0,0,19,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,2,0,0,0,0,0,0,2,188,5,0,0,0,0
Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
Liberia,0,0,133,0,0,0,0,0,0,0,0,0,7,0,1,0,36,25,0,0
Luxembourg,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macao, China",0,83,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,7,5,0,0,0,59,0,35,0,0,1,7,0,0,0
Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,0,0,0
Mali,0,0,0,0,0,6,1,0,0,0,0,0,323,32,4,6,1,0,1,0
Malta,0,0,0,0,0,0,0,0,0,0,0,1,8,3,1,2,0,0,0,0
Mauritania,0,0,0,0,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"Taipei, Chinese",0,12,0,0,0,0,0,0,0,0,319,433,114,13,35,75,69,0,0,0
Mongolia,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
Oman,0,0,0,0,0,0,0,15,26,0,0,0,1,0,1,0,630,0,0,0
Namibia,0,0,0,0,0,0,0,0,33,1,0,0,141,21,0,3,15,5,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,334,33,0,0
Niger,0,0,0,0,0,0,0,1,0,0,0,0,16,8,3,11,114,53,0,0
Panama,0,0,0,0,0,53,0,0,0,84,0,0,0,0,134,0,0,0,0,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,79,0,0,0,0,142,234,239,96,177,50,70,405,51,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,148,0,0,0,1,0,4,0,0,0,0
Timor-Leste,0,0,0,0,102,234,0,218,133,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,35,55,1,2,4,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,32,78,0,339,37,32,0,0,0,0,0,20,0,0
Senegal,0,0,14,0,0,0,0,0,0,0,0,0,55,3,20,12,5,1,0,0
Serbia,0,0,0,0,24,96,0,0,0,141,93,734,89,0,0,0,0,687,0,0
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,1,135,206,0,0,0,0,0
Zimbabwe,0,701,28,0,0,0,0,3,0,256,0,61,160,9,1,191,4,0,0,0
Sudan (before 2012),6147,8525,1641,1159,17368,34531,42199,47607,27535,0,0,0,0,0,0,0,0,0,0,0
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Eswatini,0,0,0,0,31,159,0,33,0,0,165,358,244,0,0,0,0,86,0,0
Syrian Arab Republic,0,0,0,0,0,274,0,0,0,0,0,0,0,44,86,72,0,89,0,0
Togo,0,0,0,0,0,0,0,0,2,4,1,1,23,1,0,7,2,0,0,0
Tonga,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
Tunisia,46,0,0,0,22,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Turks and Caicos Islands,0,0,0,0,75,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,1,0,1,0,0,0,268,78,32,2,6,1,5,0,0
Ukraine,0,0,26,0,0,0,194,0,32,29,17,72,11,1,112,43,3,0,95,0
"Tanzania, United Republic of",0,100,717,0,0,0,0,0,0,0,0,613,7,3,2,70,688,2,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,1,36,3,1,0,12,3,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,32,51,0,896,0
Serbia and Montenegro,124,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,0,153,0,0,0,0,0,0,0,0,0,0,37,381,402,613,90,15,0,0
HHI,0.243832416,0.198866193,0.209345406,0.622176372,0.185024115,0.248163493,0.392562618,0.436905295,0.42284241,0.388261959,0.412900439,0.413018785,0.439785367,0.413423465,0.381063592,0.413307815,0.442102272,0.467476015,0.50138083,0.434870816
