Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,45,31,48,91,93,164,42,411,961,1059,1723,2576,3803,4885,6064,8667,12799,17192,32172,61641
India,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,379,1110,3155,11290,21493
China,0,0,0,3,0,0,0,119,210,57,514,842,284,307,502,776,732,4933,8342,20962
Australia,27,0,11,20,8,14,32,20,48,44,123,441,776,898,773,1268,3058,3068,2904,6416
Thailand,0,0,0,15,13,46,0,150,104,466,774,763,2313,3091,4027,4845,5117,3125,3925,5003
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,419,759,2843,2920
United States of America,5,17,18,26,28,95,0,0,244,200,88,150,125,232,332,432,1074,940,1029,2564
Malaysia,0,3,3,0,1,0,0,1,129,99,44,0,0,0,29,247,615,522,366,618
New Zealand,2,0,0,0,0,0,0,0,59,101,121,120,162,301,291,527,272,113,181,480
Japan,0,0,0,0,0,0,2,41,167,79,44,156,100,4,2,9,9,31,103,341
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,60,198
France,2,5,5,10,3,0,0,9,0,9,14,14,0,7,15,49,163,68,57,182
Italy,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,86
"Hong Kong, China",0,0,1,0,7,8,3,0,0,0,0,0,2,0,0,0,2,14,0,77
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,67
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,57
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,54
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,49,40,462,295,46
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,17,16
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
Niue,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,66,0,33,8,13,97,0,0,0
"Taipei, Chinese",0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
Singapore,9,6,10,17,26,1,5,0,0,5,0,8,20,0,56,40,10,0,52,0
Spain,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,8,0
HHI,0.358179354,0.22240615,0.1579798,0.075550198,0.156426422,0.368831191,0.551825784,0.211597628,0.071416629,0.261046458,0.328124202,0.244736733,0.506062391,0.499753843,0.564417346,0.435954688,0.336483431,0.202982414,0.339753376,0.375647455
