Code,2002
12,0.095588235
28,0.007352941
30,0.007352941
40,0.051470588
49,0.007352941
73,0.058823529
76,0.014705882
84,0.051704646
85,0.109589394
89,0.022058824
90,0
94,0.007352941
HHI_X,0.433352862
