Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2876,4329,3095,3878,3832,5085,4677,5336,4743,5210,6259,7744,4590,5427,5386,7005,5656,6491,9095,8068
China,25,40,65,144,298,614,536,478,555,844,1188,782,844,775,1078,1602,1256,2089,2135,2499
Côte d'Ivoire,1005,942,820,921,900,1412,1057,902,304,748,838,845,544,818,1106,951,843,993,1340,1084
United Arab Emirates,1,64,41,114,121,305,299,663,591,528,526,769,521,682,212,412,210,233,1019,670
Tunisia,137,72,55,103,129,172,125,145,221,340,101,235,53,118,65,377,540,426,644,578
Türkiye,0,0,0,0,2,0,0,18,0,24,49,59,1,42,20,50,41,129,367,524
Spain,225,173,260,515,214,270,231,279,811,364,163,656,376,913,729,609,355,427,1051,389
France,419,1565,501,554,715,501,777,696,762,259,272,1082,397,290,401,441,293,287,391,361
United Kingdom,16,13,24,25,23,35,48,155,79,69,151,57,105,62,54,102,138,371,223,248
Australia,0,1,1,0,2,12,32,0,0,1,20,4,80,48,137,248,188,235,122,244
Germany,15,33,24,97,64,45,23,74,52,89,76,122,41,62,86,121,493,358,248,194
Morocco,0,1,1,17,0,24,80,45,12,98,98,86,129,139,168,77,218,50,176,152
Switzerland,40,22,20,35,33,65,12,61,32,29,90,97,87,64,124,50,46,56,191,120
Canada,1,2,0,3,0,7,0,259,6,0,10,0,11,2,14,8,1,35,45,113
Portugal,0,3,0,2,11,0,7,1,0,0,345,515,61,216,65,243,58,10,107,89
Brazil,0,18,14,10,0,73,100,72,49,112,153,151,83,109,192,107,0,73,132,83
India,0,0,8,5,105,4,26,69,1,13,73,92,84,50,26,109,46,28,98,82
Japan,80,86,137,127,158,129,92,32,8,44,10,8,81,30,20,36,55,29,16,75
Italy,15,39,80,126,101,280,130,245,141,354,179,340,177,225,147,246,62,33,63,73
Ghana,56,91,50,100,149,384,329,91,154,245,332,236,184,83,131,204,112,90,42,71
Saudi Arabia,0,0,0,0,0,0,91,98,208,158,207,383,0,0,201,331,0,0,23,70
United States of America,8,84,65,118,95,96,110,64,49,69,181,91,39,60,189,155,310,65,150,51
