Exporters,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017
World,223,14,5,0,2
United States of America,61,14,1,0,2
France,162,0,4,0,0
HHI,0.236073772,1,0.401219067,0,1
