Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,46334,44112,42551,42813,73684,107822,108910,144985,165942,139209,170124,203876,201350,190718,168839,212123,209312,217008,292349,166081
China,1660,4207,4419,3847,8582,27195,30991,37942,43539,37160,56483,71912,55006,45872,48724,57612,67797,58282,91972,50673
United States of America,846,2571,3291,5006,9374,13344,15497,28038,26200,23028,24408,25095,25046,27833,26999,27709,27794,31593,37871,24364
Belgium,4479,10056,8889,2692,3109,4975,5173,9917,14209,19155,24397,32927,39875,32517,27394,45673,31929,37269,31987,20088
France,11484,12185,8383,14588,20584,21391,20771,25337,20306,18798,17630,16352,20664,20709,18789,14311,15365,14528,38004,13544
India,438,218,67,114,106,651,148,989,886,255,1620,1917,1764,3037,4355,8939,11631,8397,11947,8448
Togo,766,1037,463,596,1150,1032,906,1297,3673,5599,5092,6638,6364,6261,10155,12586,11924,9365,20269,7803
United Arab Emirates,78,186,155,15,244,707,497,841,806,1388,1367,2932,1805,3433,1844,1882,2498,4744,9325,5551
Germany,6528,5006,8093,4429,5956,5558,5226,6386,7227,6848,6810,7440,7186,8100,4804,4172,4766,4395,6082,4881
Switzerland,11,10,403,1709,1991,1791,1755,2036,1743,1488,1284,1553,1603,2043,3442,3318,3379,4013,5030,3730
Nigeria,1684,1137,677,667,1550,2902,5619,4756,5209,4070,6908,12549,15913,15098,7475,5806,1342,1900,4228,3459
United Kingdom,502,264,70,439,847,100,210,457,16395,212,166,241,169,684,494,301,375,2160,500,1998
Canada,15,191,144,26,322,118,205,303,244,398,657,899,861,1404,837,706,961,745,1332,1911
Niger,58,53,22,37,50,1224,79,43,313,28,8,249,93,152,529,492,160,252,811,1877
Mauritius,0,0,0,0,36,228,175,0,0,0,0,0,241,6,0,51,428,483,1688,1671
Spain,429,350,351,121,285,455,1073,1065,855,1335,592,1013,1883,898,1930,1092,2570,1024,2346,1560
Lithuania,0,0,0,0,5,8,9,15,7,2,2,0,11,2,0,0,10,0,45,1192
Italy,492,386,323,645,765,681,614,3088,846,644,1140,2321,1769,1019,598,874,1113,2144,3109,1182
Ghana,7,22,39,28,112,135,508,258,177,187,486,531,135,79,121,129,475,1466,3139,1157
Netherlands,177,290,799,3390,4996,7155,7773,8716,11970,11114,8869,9213,6832,7676,1606,1678,1467,2487,2183,1050
Türkiye,0,0,0,0,50,89,19,0,826,18,7,39,539,130,64,932,653,509,815,1034
"Korea, Republic of",419,241,56,20,279,561,450,330,467,826,1080,895,765,638,551,1674,221,131,359,972
Mali,11,105,2,2,233,7,145,6,3,43,27,247,2,16,11,0,86,8,96,904
Cameroon,0,40,14,27,19,24,27,9,14,45,9,5,217,55,77,1,9,238,1454,874
"Hong Kong, China",9,5,0,65,5,59,473,32,1,6,6,346,2,37,0,671,6990,5685,493,827
Japan,13795,1966,2179,1966,7301,11129,7092,6030,5018,2917,2626,1992,1478,2094,873,2111,2738,3078,1975,656
South Africa,443,795,42,95,463,718,109,470,124,531,1020,1087,1246,3826,2012,12712,4788,2013,2333,598
Mexico,0,0,0,0,0,0,0,0,0,0,0,3,0,0,43,64,0,0,0,593
Pakistan,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,7,0,281,680,566
Morocco,6,0,5,511,14,42,6,301,11,282,12,44,80,431,785,81,53,223,1482,444
Egypt,0,0,0,0,0,0,0,240,0,0,0,15,24,20,0,0,0,736,262,293
Burkina Faso,43,29,33,57,82,106,166,399,320,105,98,1643,65,456,197,338,217,364,446,293
Senegal,303,108,125,96,1264,356,66,419,382,232,655,161,537,214,226,73,147,23,309,282
Indonesia,9,0,0,0,0,51,82,0,0,0,45,91,49,60,58,619,496,248,570,253
Gibraltar,0,0,0,0,14,0,3,475,74,0,0,0,159,187,35,138,40,15,0,225
Côte d'Ivoire,260,212,2325,516,916,1175,552,540,105,329,287,170,419,509,47,97,93,766,2781,193
