Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,3551,1910,3016,4751,7131,18094,21513,15794,9232,41455,21102,23681,29025,30672,34143,35265,36063,45768
Japan,1747,1104,1681,2544,3196,9729,12507,9662,3147,8841,8097,12392,12168,14717,17852,19522,15643,18912
China,42,27,45,55,47,75,48,402,936,2470,2393,3715,2303,2742,3423,2444,4385,6865
Malaysia,17,22,29,367,735,1103,1496,686,528,1254,2169,1401,2745,3727,3621,3510,6374,5986
Singapore,134,106,237,130,146,721,709,282,398,1130,987,383,786,1134,646,892,1449,3844
Australia,474,348,656,1168,1984,4320,2600,2682,2814,24611,4046,3210,6670,2924,3278,2725,3364,3334
Thailand,19,13,0,48,112,692,1476,205,2,1327,1052,915,556,591,1663,1241,672,2243
"Korea, Republic of",124,84,86,143,74,524,715,874,273,507,448,202,512,1300,1685,1931,1547,1741
United States of America,1,4,1,0,3,0,6,183,226,137,305,71,341,510,185,346,62,1023
"Hong Kong, China",10,6,40,7,48,18,49,39,23,32,16,257,181,827,441,667,1108,928
India,0,0,0,2,0,0,0,0,44,25,0,0,147,140,136,522,127,281
New Zealand,147,95,30,70,126,99,525,252,95,565,405,355,1139,957,173,504,257,219
Indonesia,11,12,12,10,0,96,56,148,51,61,72,185,191,279,500,405,544,154
Germany,17,0,0,0,5,0,23,35,5,48,26,16,21,15,280,137,28,62
Fiji,7,0,85,39,7,125,209,35,8,8,14,23,41,347,53,46,18,31
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Papua New Guinea,581,71,29,42,561,248,323,108,301,287,256,71,732,216,108,58,114,28
France,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,38,24
Switzerland,0,0,0,0,0,0,0,0,12,29,44,186,1,0,0,0,151,21
Italy,0,1,84,109,8,0,2,0,26,56,21,70,43,10,40,48,7,10
United Kingdom,17,12,0,4,4,340,610,171,95,10,698,42,26,62,8,2,33,9
"Taipei, Chinese",1,6,1,11,9,0,0,6,14,16,9,11,3,35,5,18,17,6
Spain,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,96,0,6
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,24,5
Philippines,203,0,0,1,0,0,1,13,1,4,16,1,1,4,0,5,0,4
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1
Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,13,0,117,0,0,0,4,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Tokelau,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,65,0,108,0,139,21,0,0,1,0,22,30,0,0
Canada,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,35,0,0
Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
Dominica,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0
Malawi,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,72,0,4,0,0,0,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0
Vanuatu,0,0,0,0,0,0,0,0,0,0,0,47,4,2,2,0,0,0
"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Timor-Leste,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Sweden,0,0,0,0,0,0,0,8,19,6,0,47,133,34,5,0,0,0
Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
Türkiye,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Yemen,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,53,80,0,0,0,0
HHI,0.401657653,0.479258989,0.462269437,0.467423723,0.398495347,0.447693031,0.494819156,0.529201181,0.362600254,0.545075821,0.321547267,0.462644967,0.389810002,0.402599121,0.44551912,0.476322621,0.383460004,0.349431574
