Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,23,53,7,0,0,42,0,82,54,5,192,38,2406,6762,8129,8220,10595,6867,9760,10016
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,2128,6368,6687,7288,9364,5830,5951,8751
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,300,621,895,1147,379,1092,595
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,97,12,0,0,28,438,1223,321
Singapore,0,3,5,0,0,0,0,0,0,0,0,0,130,0,807,11,14,15,65,256
Japan,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,80
Germany,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,11,10,0,12
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
Austria,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sri Lanka,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,77,50,0,0,0,0,0,0,0,0,0,32,0
France,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,533,0
Italy,0,0,0,0,0,0,0,5,4,0,0,0,13,0,2,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,5,0,17,0,57,11,0,0,0,145,0
United States of America,0,20,0,0,0,0,0,0,0,0,0,0,38,20,0,0,8,195,669,0
HHI,1,0.228010573,0.429802872,0,0,1,0,0.798568349,0.757195346,1,1,0.273063174,0.795903288,0.903374775,0.696255879,0.786569395,0.835639499,0.752673369,0.471647634,0.791661602
