Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1752,1511,3788,3927,104094,126465,25271,29482,33859,11089,34265,80222,24547,28117,39042,34740,35487,30104,37369,38249
"Hong Kong, China",31,64,47,163,65610,10292,244,20812,1520,1804,21891,2117,1783,2858,3037,3685,2991,3720,4906,8245
China,9,29,55,246,148,529,467,923,1942,3114,3909,6748,5808,6568,10461,8254,6802,4688,10384,7649
"Taipei, Chinese",13,33,113,178,1069,1091,745,949,1746,1153,2876,5792,7262,6874,12593,9058,11249,7141,6906,7546
Viet Nam,58,7,3,15,74,123,119,428,645,753,702,494,2804,3665,4820,4004,4263,4846,7083,5838
Thailand,25,63,49,177,113,183,170,201,283,506,244,879,1224,3069,3523,4737,4441,3321,3693,3171
United States of America,232,235,204,163,162,101417,251,861,20803,195,415,43483,703,443,804,908,689,1388,701,1366
Sri Lanka,0,0,0,445,899,1379,1181,1742,576,586,713,1045,832,504,529,283,778,1088,742,980
United Arab Emirates,0,0,0,0,0,5,0,4,10,1,10,22,387,299,73,542,614,661,659,962
Canada,2,0,7,2,6,13,0,0,2568,77,11,15,14,32,25,39,296,66,48,433
Japan,479,127,95,160,195,138,179,585,729,280,820,858,808,662,542,496,701,291,262,415
"Korea, Republic of",63,19,395,125,64,528,175,275,621,729,1263,1390,1384,899,1156,864,622,709,118,405
Italy,3,1,1,2,0,5,30,12,43,12,19,37,131,32,86,34,369,108,958,312
United Kingdom,117,162,145,213,12,19,343,302,313,83,35,29,33,181,99,438,203,180,124,167
Singapore,91,199,92,113,10174,143,309,263,414,570,572,927,728,696,468,722,609,344,176,154
Malaysia,64,64,51,100,274,685,1048,774,218,363,90,208,45,550,419,200,355,597,259,125
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
France,201,305,442,255,249,89,600,167,126,115,97,149,120,218,57,92,90,34,59,59
India,27,35,52,56,65,37,80,218,81,134,312,234,168,211,135,116,81,360,84,57
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54
Germany,11,29,63,43,109,12,25,53,137,42,77,15326,83,87,54,54,56,32,54,42
Philippines,2,1,1,3,2,1,1,1,5,2,2,3,0,153,49,13,6,402,43,41
