Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,8,0,24,56,4,0,18,22,12,125,155,20,36680,103487,64496,4972,83,3037,231,156
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,193,67
China,0,0,0,0,0,0,1,0,0,0,1,4,3651,49654,13678,2125,44,2599,0,59
"Taipei, Chinese",0,0,0,0,2,0,0,4,11,14,0,0,0,2,13,1,4,0,0,29
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,8,0,0,3,2,0,0,0,0,61,12,8,22,3,6188,12,26,10,25,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,7556,0,0,0,3,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,19,0,0,0,0,0,0,48,141,0,29,8,0,0,0,0,0,0
Indonesia,0,0,5,53,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
Thailand,0,0,0,0,0,0,17,0,1,3,1,8,32973,46264,44589,2802,0,1,4,0
HHI,1,0,0.380730329,0.822268099,0,0,0.815895431,0.447376776,0.72838822,0.262885585,0.826023012,0.053589838,0.82711442,0.425182038,0.542846932,0.470544699,0.254169993,0.79157236,0.71616647,0.203490431
