Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2871,2624,3617,3852,7031,7366,14398,16270,25591,42229,72945,44916,45158,53316,61976,63552,60612,79433,66472,86131
"Korea, Republic of",0,0,0,0,890,1729,4131,6767,12275,25946,48526,25367,29470,23283,33560,25575,27823,35327,36436,38388
China,138,150,227,630,651,266,1438,1806,2672,3887,7043,5043,3375,5919,3435,5496,3935,5747,3697,13841
Belgium,463,547,364,213,506,557,969,1251,1988,1748,4252,2154,2646,3331,2455,2611,5522,3947,5566,5277
South Africa,68,78,105,144,57,130,202,315,342,858,674,1078,258,1218,411,1743,1283,1595,714,3442
Japan,0,0,6,8,0,130,228,0,0,1230,2,0,5,1,1,11,0,5175,2533,3083
India,12,0,58,25,219,155,254,107,196,100,399,100,55,74,133,458,256,1412,1031,2126
Türkiye,0,0,43,0,49,14,3,18,23,43,62,571,148,610,56,630,462,456,388,2021
Czech Republic,0,0,0,0,0,0,0,12,710,278,2337,248,504,1506,1,235,248,1642,3034,1986
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1764
Tunisia,8,186,155,75,183,392,124,300,557,584,509,378,337,878,1179,814,291,641,121,1702
Spain,337,153,463,248,157,330,344,232,349,434,163,133,469,2718,1691,2403,2302,1577,299,1661
Egypt,0,0,144,77,108,156,207,111,13,93,388,298,334,411,216,634,424,925,629,1140
Australia,0,0,18,37,1532,947,2259,1764,1092,736,1243,1345,1164,5057,7461,9466,7197,4406,1581,1121
Netherlands,0,27,0,98,103,479,188,312,156,556,402,409,759,592,1328,343,463,825,670,999
Mali,40,115,197,7,1,6,17,2,59,16,22,44,382,263,435,776,668,725,1166,982
Germany,80,26,112,110,52,57,200,235,186,313,342,141,79,53,1301,1163,525,415,653,932
Norway,0,0,17,15,16,0,0,21,0,329,0,0,0,77,118,98,0,0,0,919
United States of America,0,1,205,236,63,23,70,276,493,66,2103,2912,446,473,338,3921,3716,6105,1855,705
Poland,45,0,0,29,46,0,58,0,0,339,231,0,0,0,4,0,0,892,980,691
Ghana,266,201,57,146,280,364,715,418,1601,1254,2357,1087,1565,793,1074,1090,163,302,521,673
Malaysia,0,0,0,0,0,0,0,0,6,37,0,684,893,689,265,127,0,0,0,643
France,552,440,741,438,903,419,753,683,1263,520,547,954,378,931,1571,1293,1537,1408,854,461
Sweden,0,0,0,0,0,58,706,282,345,440,59,22,222,124,662,798,304,291,504,336
Kuwait,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,126,216,242,248
Côte d'Ivoire,274,208,147,103,210,287,484,231,121,130,147,133,154,152,242,390,443,464,711,237
Brazil,0,0,0,83,84,117,75,38,0,7,8,0,0,0,0,0,0,1,140,160
Russian Federation,23,10,0,128,0,0,1,225,142,543,187,530,181,2469,913,950,1588,3570,615,148
Algeria,0,0,0,0,0,0,0,0,0,0,13,0,0,10,10,29,0,54,0,118
United Kingdom,134,219,254,522,340,402,52,21,111,320,24,101,237,358,24,7,63,325,169,67
United Arab Emirates,0,0,25,56,5,18,80,0,5,1,0,4,7,37,0,20,253,77,34,48
Slovakia,0,0,20,20,22,27,0,0,1,0,0,0,0,106,180,154,35,66,49,42
Saudi Arabia,0,26,14,0,97,0,313,94,51,0,25,0,0,331,451,558,355,36,634,30
Nigeria,5,0,1,1,1,2,9,1,7,0,8,0,20,0,0,0,0,0,0,28
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17
Italy,136,38,80,287,76,50,66,109,59,64,93,111,434,89,167,561,338,521,121,17
Lebanon,0,1,2,1,3,0,0,1,1,1,4,1,4,3,0,24,1,0,39,14
"Hong Kong, China",0,0,0,0,0,0,0,0,0,48,56,0,20,0,0,0,5,14,12,12
Viet Nam,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,25,11
New Zealand,0,0,0,0,15,29,19,145,1,39,0,5,1,3,2,30,11,2,6,10
Singapore,0,0,0,0,0,0,0,0,0,0,1,16,32,37,0,17,32,0,0,10
Benin,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,9
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,1,4
Togo,167,46,2,0,51,0,0,23,19,2,22,8,15,3,0,1,13,0,0,4
Canada,0,0,1,0,1,0,0,9,18,12,31,8,9,8,5,0,27,0,1,1
Denmark,0,0,0,4,14,10,0,0,0,5,0,1,1,1,1,2,109,0,11,1
Ukraine,0,0,10,56,55,45,4,0,122,2,19,0,0,0,0,0,0,1,1,1
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,6,0,0,0
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,5,8,0,0,0,0,0,0,0,0,1052,29,0,1,12,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0
Bulgaria,0,9,0,0,9,0,12,23,19,9,0,8,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,488,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
