Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Uganda,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viet Nam,0,0,0,0,0,0,0,0,0,90,341,2109,1019,905,977,595,735,750,386,0
"Korea, Democratic People's Republic of",33,30,114,0,1006,92,197,43,370,14,18,6,458,835,532,415,59,1,114,0
Nauru,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0
Albania,10,0,0,0,0,55,0,44,0,0,50,0,100,48,0,40,57,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,0,11,0
Antigua and Barbuda,0,0,0,0,27,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,54,0,0,0
Austria,1,0,0,0,0,0,0,0,56,44,0,25,1,53,5,51,0,10,83,0
Armenia,0,0,0,0,0,0,201,62,0,0,0,74,50,0,0,32,0,0,0,0
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
Bhutan,0,67,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,1,82,268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
Cayman Islands,90,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,20,0,0,0,0,0,0,0,88,0,0,101,167,0,0,0,138,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,182,509,443,0,0,0,0,0,0,0,0,58,0,0,0
Cuba,85,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0
"Palestine, State of",0,0,0,0,0,0,0,0,0,0,0,0,65,0,183,0,0,0,41,0
Guatemala,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,112,0,0,0,22,0,0,0,98,99,6,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,3,83,6,6,0,0,0,0,0,0
Mauritania,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,108,312,429,658,1539,1181,663,808,1333,1067,1186,1334,1071,1737,1446,0
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Netherlands Antilles,0,115,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0
Niger,0,134,0,0,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,16,0,0,0,0,126,0,1,0,0,0,17,37,35,3,2,2,41,3,0
Paraguay,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
Peru,27,60,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Anguilla,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
Sudan (before 2012),1403,2663,913,158,15016,23244,16091,31573,48338,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,43,49,83,0,0,685,34,394,55,1424,634,0,0,18,0,442,0,0,0,0
Tunisia,25,57,0,0,222,0,0,0,0,15,34,6,0,0,0,0,0,0,438,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
Serbia and Montenegro,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.300324437,0.315719472,0.312208683,0.189161942,0.263177222,0.256600536,0.281448032,0.303003764,0.273945093,0.266901261,0.226214332,0.227086251,0.226841508,0.210208069,0.214459844,0.224396392,0.224797081,0.221757306,0.220341057,0.20857788
