Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,5,3,4,0,0,0,4,0,9,0,3,4,7,17,5,22,64,3
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
Australia,1,0,1,0,0,0,1,0,9,0,0,1,2,0,0,1,0,1
China,2,1,0,0,0,0,0,0,0,0,2,3,5,6,1,0,60,0
Fiji,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0
"Taipei, Chinese",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Singapore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHI,0.404545882,0.130590976,0.284959256,0,0,0,0.284959256,0,1,0,0.130590976,0.284959256,0.212372541,0.145834278,0.401219067,0.693494315,0.854586654,0.130590976
