Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,359,211,236,206,1232,978,907,1793,6665,2380,5344,9817,3029,2272,1932,3494,3788,8651,27283,32651
"Congo, Democratic Republic of the",272,111,15,18,766,287,37,37,19,47,213,346,379,54,350,1194,1902,6621,22364,25646
Zimbabwe,0,13,7,0,62,48,139,115,301,792,1070,7821,1027,1541,795,551,14,872,2345,2734
South Africa,49,18,44,19,53,59,170,224,685,0,76,192,207,280,281,618,1072,787,1773,2444
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626
Botswana,0,14,0,0,0,2,30,0,0,0,1,0,247,0,78,0,37,0,6,165
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Burundi,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2
Angola,0,0,0,0,0,37,95,85,15,27,99,0,0,0,0,0,25,14,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
"Iran, Islamic Republic of",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,33,54,36,0,13,70,203,528,5047,537,2689,664,741,351,336,443,101,125,647,0
Mozambique,0,0,0,0,1,0,0,4,0,30,8,0,0,0,0,0,27,6,6,0
Namibia,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,48,168,111,3,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Switzerland,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,3,196,0,10,9,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,8,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,331,114,0,0
"Tanzania, United Republic of",6,1,135,168,338,475,233,788,581,918,977,766,417,9,55,0,0,0,26,0
United States of America,0,0,0,0,0,0,0,0,15,0,15,28,0,7,0,2,110,0,25,0
HHI,0.551009349,0.320854992,0.365699481,0.586823838,0.464118785,0.322317564,0.151134691,0.324721774,0.631008998,0.316051394,0.377900192,0.669387172,0.179878562,0.546685255,0.259181008,0.181470296,0.394745918,0.666474787,0.760742092,0.670477857
