Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,377914,265928,471957,264195,402301,647369,1015857,953611,838908,1149095,1837970,617779,780820,1521253
India,154137,180767,341343,140991,139209,235981,401921,370435,7421,13040,175390,227454,272835,592993
Canada,42427,5540,25611,19798,5328,19425,164257,49253,172470,317734,228030,264578,269735,267176
Russian Federation,0,0,0,0,51084,211547,207063,139765,95021,43553,17406,10285,62013,155384
Ukraine,0,0,0,4682,31054,87826,45607,40291,394143,99435,58209,13428,82850,155288
Brazil,0,0,0,0,0,0,0,17436,0,0,47620,3335,426,89663
France,15663,0,7235,0,0,0,0,1183,0,0,0,0,0,55978
Australia,32961,27825,17389,37398,46841,3196,17428,27984,82294,197477,51296,36528,9484,50080
Romania,0,0,0,0,0,16441,10400,16766,0,42051,8170,0,24293,36920
United States of America,72022,20184,36427,23671,10213,19600,104287,66981,27574,16818,30235,43024,32654,24236
Argentina,5814,0,0,5144,78478,0,0,44324,0,0,50817,20,20,21512
Uruguay,0,0,0,0,0,0,0,0,0,3691,0,0,0,18299
Bulgaria,0,0,0,9153,0,8140,0,5703,1775,24989,0,0,0,14050
Singapore,2391,364,1,556,0,0,0,8190,14736,1841,314,2035,20537,13810
Denmark,4509,0,0,0,0,0,0,0,0,0,0,0,0,9450
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,6186
Pakistan,8688,77,918,466,1206,1177,14081,6875,2066,99743,282094,1470,3200,3646
China,8870,13924,15088,2204,5951,16912,20186,14178,9386,8550,8258,5579,1203,3258
Thailand,278,152,564,4249,999,591,1723,7821,662,53872,724164,978,861,1985
Indonesia,0,0,0,0,0,0,0,0,0,0,45,679,0,459
United Arab Emirates,0,0,1,0,0,9,4,4,125,73,15,33,27,436
Philippines,0,0,0,0,59,1,0,0,78,183,154,303,0,135
Myanmar,22798,15043,20176,15651,15182,4394,3676,100686,29235,45310,88099,581,0,129
"Taipei, Chinese",0,0,0,36,135,0,0,0,0,0,0,21,64,109
"Korea, Republic of",4,2,0,8,0,0,6,0,2,1,2,21,22,30
Bhutan,0,0,274,0,0,0,0,0,0,0,0,0,0,14
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,12
United Kingdom,9,0,0,0,0,0,0,23,11,25,44,24,12,9
Malaysia,0,1,69,0,0,0,0,1803,1,0,1,0,0,3
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Japan,7260,2,1,0,1,0,1391,1803,3,1,2,1,166,1
British Indian Ocean Territory,0,0,0,15,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,8,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Austria,81,0,0,0,0,0,0,0,0,390,0,0,0,0
Bangladesh,0,0,218,142,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,7,0,8,0
Sri Lanka,0,0,0,0,0,0,0,0,0,4,0,686,0,0
Germany,0,0,0,0,0,0,0,0,0,52,7834,0,0,0
Guatemala,0,120,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",1,2,0,0,1,0,0,2,1,1,0,0,1,0
Hungary,0,0,0,0,15604,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,57,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,16598,28221,0,5554,0,0,0,0
Italy,0,1926,0,0,0,0,0,0,479,0,430,399,384,0
Kazakhstan,0,0,0,0,0,3404,6511,0,0,0,0,0,0,0
Kyrgyzstan,0,0,4747,0,0,0,0,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,3270,0,0,0,7949,0,0,0,0
Oman,0,0,69,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,0,0,0,0,3196,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,50,0,0,0,0,0,0
Nigeria,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,0,45,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,8431,0,0,0,0
Saudi Arabia,0,0,0,0,9,0,646,522,0,0,0,0,0,0
Viet Nam,0,0,15,30,946,32,67,26,123,118490,59310,0,0,0
Spain,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sweden,0,0,1810,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,1304,0,0,0,0,0
Togo,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,15419,0,0,0,34679,0,6315,0,0
Uganda,0,0,0,0,0,0,0,0,0,5092,24,0,0,0
Egypt,0,0,0,0,0,0,0,42,0,0,0,0,0,0
HHI,0.313096874,0.59095724,0.655458359,0.431523524,0.272950797,0.366614146,0.335504292,0.315533914,0.411433215,0.237340768,0.326456853,0.460485486,0.380300082,0.338566375
