Exporters,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017
World,2,1,73,112,32
China,0,0,0,4,28
United States of America,2,0,73,76,4
Brazil,0,0,0,1,0
Canada,0,1,0,0,0
Mexico,0,0,0,32,0
Panama,0,0,0,0,0
HHI,1,1,1,0.474377247,0.603553391
