Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,14465,16373,19705,29009,33661,44292,41043,53325,82566,101239,113411,123527,136230,160621,223487,269938,371652,394988,535631,780324
China,315,407,488,2816,837,2686,1200,1102,2444,5709,4324,6413,20211,32263,50882,75925,161874,146852,275352,432169
Viet Nam,885,2074,4665,4923,5666,2000,1528,3892,14402,10190,19816,18388,16013,24604,33819,53544,81075,109159,98720,149748
Malaysia,4004,4970,462,118,394,5905,7572,11797,14368,7133,1785,384,455,1745,2459,2721,3461,15836,56870,91427
Thailand,853,642,5424,8648,12283,9171,4779,5047,10265,4176,6052,15265,15971,15964,22748,36986,30661,35870,58962,66541
"Korea, Republic of",27,98,66,2093,5040,20188,12705,28723,39098,66881,74800,71139,75588,80226,93687,66101,59858,60326,17862,16237
"Taipei, Chinese",38,78,192,11,105,189,53,78,155,76,39,1072,1533,2422,3757,2565,2954,2093,2362,10374
Singapore,6434,7198,7187,9125,8755,2219,772,121,178,274,7,85,191,106,3471,11202,9085,4014,5327,7956
Japan,23,233,32,1,10,10,3,252,83,24,253,398,146,66,126,198,190,373,227,1519
Indonesia,0,27,6,70,8,0,6,0,4,179,125,225,158,9,778,4663,2536,328,1195,1418
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942
"Hong Kong, China",1284,234,472,351,236,349,289,78,687,1018,1904,385,1250,855,5047,12700,18072,19054,17921,683
South Africa,0,0,0,0,0,0,1,238,86,956,2016,0,0,0,0,0,0,0,181,469
Spain,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,3,23,5,253
