Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,14,20,19,3,176,694,456,237,243,494,653,1774,830,459,622,1395,1844,4973,8343,8069
South Africa,1,0,8,0,10,1,0,0,0,84,0,343,735,246,388,405,267,182,718,3600
Germany,0,10,0,0,0,0,0,0,0,42,169,1124,0,0,36,503,494,1335,938,1268
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,123,122,199,493,450
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,82,769,532,430
"Congo, Democratic Republic of the",11,9,8,1,159,652,452,207,16,22,33,96,91,205,28,0,116,228,269,134
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,98,92
United Kingdom,1,0,0,0,0,0,0,0,85,311,408,195,0,0,117,189,205,1219,2687,64
Burundi,0,0,0,0,1,0,0,9,6,1,0,0,0,0,2,0,0,0,134,49
Switzerland,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,31,26
Botswana,0,1,1,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,5,14
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1
Zimbabwe,1,0,0,0,2,13,0,7,111,1,0,0,0,0,0,0,0,2,0,0
Angola,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0
Congo,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,0,0
Denmark,0,0,0,0,0,0,0,0,3,5,4,4,0,0,4,0,0,1,9,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,293,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,39,135,246,418,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,134,234,249,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0
Mozambique,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,1,7,5,1,0,4,3,0,0,0,0,0,3,0
Netherlands,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2,59,136,169,735,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,582,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,119,0
"Tanzania, United Republic of",0,0,1,2,4,15,0,2,0,2,0,0,0,8,0,7,139,98,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HHI,0.590789818,0.229945986,0.293134884,0.130590976,0.829171739,0.891597687,0.979302787,0.799661814,0.373887474,0.514176138,0.45947589,0.475423663,0.784623278,0.395737313,0.488313567,0.299455026,0.114902753,0.231103767,0.226297406,0.323970295
