Code,2013,2014,2015,2016,2017
1,4.57e-06,2.2562454389e-05,4.63e-06,0.000531922,5.75e-06
2,0.0,5.41e-05,0.0,0.0,0.000762130520074053
3,0.01121320339395415,0.02867405629098296,0.0145592296172753,0.01522670630829887,0.03082366041526356
4,9.14e-06,7.617409302719999e-06,0.00029807746562765996,0.003571479,0.0066464697945888
5,0.0004331813251578,0.00013744527893976,5.903002409488e-05,7.0939415547e-05,6.21195302016e-05
6,1.37e-05,0.0,9.25e-06,6.310199046e-06,0.00021006482492429997
7,0.0007729882578996,0.00185594739549036,0.00101161225499646,0.0008311624130248101,0.009654864630431999
8,0.037052121118264295,0.012904109963930906,0.029115285427455395,0.036992255664464374,0.042739694759248346
9,0.0018520772069928958,0.001116488029815064,0.00039789315073441195,0.00063084904087448,0.00127169178950807
10,1.177712792965e-05,0.000193044,0.0006412040819745,0.0007018754971656,0.00431518410922792
11,2.7176049084035998e-05,8.4662521668982e-05,6.4260527658056e-05,6.550391605447e-05,0.0029706431547401498
12,3.8662476813000004e-06,0.0,4.215150749376e-05,0.000228616175192925,4.02e-05
14,3.5466404250000007e-05,8.805241134e-06,1.85e-05,1.97e-05,0.0
15,0.001562696484654562,0.000857372102648446,0.0020067471138519003,0.001426395194819325,0.002276440140218897
16,0.0,0.0,0.0,0.0,0.001226014160376416
17,3.7970992280199994e-05,7.72e-06,0.0,5.63e-06,0.005093672980409225
18,0.0020307522304619002,0.00857243678355394,0.0044676988016217,0.011770670941055569,0.01448772802746864
19,0.004113463984027248,0.00084969708175998,0.07367992194785748,0.000262535154457268,0.00453309614877364
20,0.00044449032705461995,0.0020309679908098077,0.000947862770788625,0.00037968288606694,0.002741603824465537
21,1.2949738273479998e-05,1.89178581707e-05,4.3761009075e-05,0.0006464456670449801,0.00141838092022302
22,0.011760982907875993,0.00826429755422475,0.007643864771599357,0.010124623255978155,0.011548709213398501
23,0.000447971,0.0,0.0,0.0,0.0014558167274659598
24,0.000204938672094,0.00026254,0.00048619239980220006,0.000548809,0.000109246
25,0.0005021807913843931,1.548790812e-06,7.12212667925e-05,0.000295512,0.008191167190769368
27,2.6489268776322e-05,0.0,0.0,0.0,0.01976339019592707
28,0.0,0.000100383,1.79049592476e-05,0.0,0.001216353648504312
29,1.33522949316e-05,0.0,0.0,0.0,0.000638763193821951
30,0.0011352863434573228,0.000131817413053038,0.002168361929922264,2.8767576333899998e-05,0.00143125344023845
31,0.0,0.0,0.0,0.0,0.00025272101500224
32,4.57e-06,0.0,2.4159330559999997e-06,0.0,1.8663677845908002e-05
33,0.02319301313168411,0.026478357347000953,0.03406602771818613,0.030539304814596477,0.07162733954588688
34,2.6248157199000002e-06,8.8052410104e-06,7.7475785067e-06,3.01604429544e-05,0.00123176013726995
35,1.37e-05,0.0,0.0,0.0,1.501796224e-06
36,0.0,0.0,0.0,0.0,0.000103496
37,0.0,0.0,7.87e-05,0.0,1.72e-05
38,0.000105136,3.0297106432000003e-06,0.0,1.41e-05,0.00032596647215771106
39,0.002744907499434001,0.00329341014973722,0.008831139324317163,0.00132228323171137,0.0034312039980383675
40,9.708510455868e-05,7.72e-05,0.0002624358422615,1.475678074e-06,0.0021656086130081996
41,0.0028060514377662733,0.00431602690612464,0.002068497161634942,0.0025048839270162635,0.002008647498159756
42,9.540264988969201e-05,0.000283896291619586,0.000250789289961366,0.00020997339736688,0.00086734979949891
44,0.00013805590813625401,0.0001874874535825,0.00012967149097443,0.00017686208668930202,0.0027173354909070533
46,0.000822502687553352,0.000509637,0.000962428,0.00084995,0.001138454
47,2.8698552239015e-05,0.0,8.5069514269844e-05,4.2187991339445e-05,0.000402484
48,0.00404514752821812,0.003985653781037864,0.0036943531549884123,0.0017058040809798598,0.004213695813617686
49,0.05899146764329878,0.3682569401109167,0.15717194271675144,0.4092959771014124,0.007078834867283168
50,0.0,0.0,0.0,2.81e-06,0.0
51,3.66e-05,0.0,0.0,0.0,0.0
52,0.0,0.00040304822486734494,0.0,9.363556968e-07,2.45368574912e-05
54,0.0,7.72e-06,0.0,0.0,0.001845676
55,0.001001079,3.09e-05,2.31e-05,6.003208541e-06,0.004784539222564161
56,0.000255984,0.000239375,6.48e-05,2.81e-06,0.000518609437855275
57,0.0,0.0,4.63e-06,0.0,6.554062888e-06
58,1.91247255112e-05,0.000132451731838512,5.8120367787824995e-05,3.4124500992e-05,0.00011119799690550899
59,0.00042819503763640796,0.0,0.0,0.0,0.0
60,4.57e-06,0.0,0.0,0.0,0.0008821902812078399
61,0.06482652562402237,0.03141909035464775,0.05425962849284574,0.0659439857245152,0.05491363383737562
62,0.11452167766649861,0.11246628532244514,0.09163137810055494,0.11035133451136697,0.10652817501605727
63,0.00016268729804605,0.0019076869561413601,0.00046600628985742,0.0005497548497021,0.0010900517136243
64,0.000692210152478712,0.00071947346561064,0.00020240892581463202,0.000411441084463851,0.00560545334643734
65,0.003154625213198388,0.0024571873263264598,0.001778558374161199,0.0017135787961495281,0.004610041882701302
66,0.0,7.72e-05,0.0,0.0,0.0
67,9.323646617763801e-05,0.000316593,0.000240607,3.5717252040000006e-05,0.000451315196467806
68,0.000114760786504988,6.95e-05,6.1356818245e-05,0.000295010176132581,0.000259457665058064
69,1.83e-05,2.98968609659e-05,0.000114151407049914,0.000302128880286333,0.0023421795464323323
70,6.202241071704e-05,0.0001470140879836,4.1503627174569995e-05,0.00010058958178452,0.00045936779942669007
71,6.1767944439444e-05,0.001667902,0.002246850417841104,0.001525025755598598,0.0027920384576034718
