Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,249,607,147,542,527,152,91,1283,2463,4284,4003,5050,5762,6516,5076,3821,4196,1396,441,793
China,235,584,145,31,431,54,90,1232,1849,4282,3467,4620,4958,5773,4866,3804,4178,1376,356,626
Türkiye,0,0,0,0,0,0,0,0,253,0,211,0,0,0,0,5,0,0,0,141
Belgium,0,0,0,0,39,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9
Ireland,0,0,0,0,0,0,0,0,36,0,309,116,92,357,59,9,0,0,0,7
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
India,0,0,0,86,0,0,0,49,0,0,0,223,134,112,116,0,7,0,17,1
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,4,0,0,0,16,77,0,0,1,0,0,20,0,22,0,0,10,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
Italy,0,0,2,0,0,0,0,0,14,2,1,0,3,8,0,2,0,0,0,0
Japan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Korea, Republic of",0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
"Taipei, Chinese",0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
Switzerland,0,0,0,0,0,0,0,0,34,0,15,0,0,0,0,0,0,0,0,0
Thailand,10,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,400,0,0,0,0,0,0,0,0,0,13,24,0,0,0,0,0
United Kingdom,0,0,1,23,22,2,0,0,0,0,0,65,149,86,11,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,3,14,20,0,0,0,0,0,0
HHI,0.869314431,0.91182288,0.968086669,0.562639386,0.681022693,0.367341005,0.962689601,0.907748372,0.638380224,0.998406435,0.766886088,0.874455806,0.781793403,0.842589928,0.925804509,0.991109374,0.989860279,0.951441228,0.643857998,0.693530074
