Exporters,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019
World,0,0,0,0,0,0,0,0,0,508,508,16961
Tajikistan,0,0,0,0,0,0,0,0,0,437,437,10156
Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,4925
Kazakhstan,0,0,0,0,0,0,0,0,0,71,71,1332
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,247
India,0,0,0,0,0,0,0,0,0,0,0,235
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,66
HHI,0,0,0,0,0,0,0,0,0,0.561328441,0.561328441,0.443022751
