Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,67741,78898,143564,128809,148322,227598,195096,216444,279812,355387,398786,453324,554265,553512,634225,556766,697816,638784,675421,829006
China,4927,9364,22041,13911,22984,41306,35116,32076,36678,44848,65041,89501,143207,152939,182525,186130,231117,221165,261915,348791
Saudi Arabia,16255,18600,16914,14950,27739,33873,29525,38164,48929,69115,57463,79030,85508,86720,81874,91257,110753,132287,107530,164401
India,3212,4503,10347,9113,14886,25871,11891,16581,26347,39887,40279,37555,40600,30230,25196,41228,35541,34526,72658,74254
"Korea, Republic of",2286,3560,6114,6996,7009,15790,18104,18182,21255,30774,40162,49836,46077,33284,31961,29927,44599,62234,50766,48370
United Arab Emirates,3752,5124,10955,12891,10897,16214,11237,17633,23155,32241,41843,41374,50545,67170,52570,49940,76836,58315,42649,46550
Thailand,4075,3393,8857,7856,13432,20001,15924,20316,24875,33240,32912,31186,38784,37782,50596,35421,38892,29847,38666,38925
Oman,564,388,351,813,762,894,2157,1661,812,5034,8036,7077,9702,6612,16112,4653,4571,3292,5700,11666
Viet Nam,0,0,206,210,210,447,178,396,408,2475,1879,1443,1188,2588,1102,3886,6837,3782,5938,10373
Malaysia,240,161,1858,1076,1692,2380,1562,914,1043,1048,1045,830,1917,2424,1370,1323,5275,3189,7559,9796
United States of America,1274,1194,3112,2797,3178,3564,3791,6309,2991,3225,7188,5812,4241,8104,4522,4360,11496,9952,7793,7373
Türkiye,579,733,701,888,1653,5501,7181,4307,22881,19517,11774,22325,22911,29884,89992,13960,26017,14032,9929,7090
Kenya,1382,587,684,1419,499,819,1236,569,892,2071,1539,2124,4025,1698,3265,5963,7843,7514,6705,6981
"Taipei, Chinese",6734,2795,2140,5477,5511,4148,5861,6862,7813,10680,10355,13486,10013,9322,9876,12841,7642,5411,6967,6672
Egypt,607,1433,1642,2484,2891,5274,3736,5526,5801,8001,8952,11239,16607,17821,12329,10179,16908,6701,8952,5630
Italy,5601,7222,9033,5288,5601,7580,7270,5025,6624,7442,10753,7296,6913,7386,8508,10411,6218,7152,4431,5627
Germany,2342,1728,10363,3708,2487,3904,3816,3622,2716,5350,7642,4775,11916,8762,7910,5201,8379,5822,5546,4411
Qatar,2261,1662,4561,3922,4439,5596,3874,2590,3493,2896,7690,4089,4368,3751,3649,5367,6108,2410,2972,3837
Israel,300,600,4145,3186,2753,1703,3372,2095,4549,3755,3242,3025,3207,3479,8975,2003,2702,1681,4039,3585
Netherlands,880,2412,5545,5896,4157,6017,4784,7190,7881,6482,11637,12689,14174,10508,11699,16134,14982,10136,2739,2319
France,1725,1526,1820,1338,2330,4210,3583,2876,5139,4462,3758,2880,5837,8421,4134,3324,10302,2603,3320,2199
Spain,482,510,2704,932,211,3266,999,482,3874,1919,1523,2315,1297,2427,1919,777,2221,709,1351,1963
Belgium,1064,1462,5223,10641,576,1307,1590,6564,4223,2565,2154,1315,872,1442,1312,4458,4161,1478,1994,1843
"Hong Kong, China",0,1,78,85,41,52,1,463,7,28,74,187,270,341,356,96,279,341,17,1663
United Kingdom,1087,780,1887,2125,825,1132,2674,2685,1707,1101,1063,1287,1915,1774,1872,1426,717,630,819,1324
Indonesia,278,174,549,250,312,282,95,272,284,531,964,843,2066,968,1284,2793,2459,1644,1464,1135
Switzerland,514,25,618,348,333,364,328,195,565,757,367,477,586,770,348,579,471,353,300,1103
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,197,0,0,979,1070
Sweden,123,106,266,173,263,264,240,564,307,305,567,314,1276,1379,690,720,373,130,2380,901
Singapore,223,20,213,650,156,228,18,41,425,477,256,2445,2310,2671,1458,1150,2132,1261,732,774
South Africa,330,705,305,184,95,1878,1373,709,1117,482,1349,755,716,639,3068,914,1054,444,643,727
Philippines,0,0,22,0,30,22,5,18,29,118,0,2,56,39,0,43,229,4,653,718
Pakistan,4,93,55,774,18,15,890,133,278,352,212,371,666,340,419,2734,1200,684,2199,668
Bahrain,0,0,0,1,0,0,0,35,9,0,0,2,6,4,7,587,540,630,324,642
Japan,152,214,153,886,998,364,308,183,388,355,674,507,559,734,820,818,1059,620,521,620
Andorra,0,2,0,0,10,0,0,0,1,0,0,2,12,10,1,0,0,0,6,545
Djibouti,20,17,217,614,0,0,0,8,0,0,0,0,0,0,0,0,3,0,24,538
Kuwait,112,177,1043,643,2478,1991,2259,2266,1805,2922,2184,549,1,766,1929,440,646,582,225,471
Greece,141,262,235,182,806,652,415,345,2049,2506,2394,2842,3519,1863,3010,677,669,651,1088,445
Serbia,0,0,0,0,0,2,0,0,38,1,0,3,5,862,122,132,271,505,58,421
"Korea, Democratic People's Republic of",5,20,1100,736,695,1980,2589,2186,1577,2387,2982,1084,1230,966,647,782,1024,519,122,341
Morocco,0,0,0,0,51,0,101,0,1,0,0,0,0,1,741,1330,283,115,21,326
Denmark,19,56,66,595,1038,338,296,108,193,248,27,195,105,267,137,22,226,98,263,240
Canada,7,1,36,63,88,25,63,60,95,127,268,468,147,226,73,135,766,121,133,238
Ireland,0,111,20,3,0,5,154,95,36,2,14,172,5,7,45,48,73,350,121,177
Slovenia,263,74,101,162,50,131,229,233,264,363,472,222,360,454,248,221,761,223,124,158
Russian Federation,0,0,0,4,5,385,27,1,1608,12,7,4,13,16,26,52,2,82,183,140
"Tanzania, United Republic of",24,212,377,389,203,68,241,242,105,0,93,6,0,1,56,12,31,28,1,126
Jordan,272,413,1798,1788,1304,3924,2414,2290,801,985,3152,2413,1596,125,1649,310,306,269,57,85
Poland,0,0,64,13,8,4,1,4,1,74,1,213,19,40,30,10,31,82,43,85
Czech Republic,0,0,10,1,60,9,36,48,170,216,134,185,253,119,87,797,321,53,40,78
Austria,2,79,0,83,139,1163,235,359,9,250,140,549,93,42,135,125,86,86,37,71
"Iran, Islamic Republic of",106,852,933,530,306,502,504,167,33,192,46,32,29,13,10,13,17,7,0,68
Mexico,0,0,0,0,0,3,0,0,5,25,5,13,21,44,60,79,133,12,142,67
Sri Lanka,184,192,153,0,2,14,0,0,13,7,13,6,28,68,158,56,171,64,62,62
Portugal,0,1,6,0,128,6,0,91,97,435,16,303,331,356,623,186,672,37,13,62
Australia,3,4,254,1,7,301,81,304,201,441,1266,367,286,2443,2145,26,171,109,115,48
Luxembourg,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,2,101,37,41
Eswatini,0,1,4,17,11,76,0,65,25,35,7,39,6,6,32,22,66,1,26,38
Brazil,5,623,1317,396,857,226,63,47,171,598,71,21,13,36,59,20,13,99,59,21
Norway,1334,66,60,0,36,10,9,5,104,37,4,7,9,15,6,0,18,2567,5,21
Uganda,0,36,9,16,0,0,1,0,82,0,20,3,2,1,0,0,0,0,9,21
Chile,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,1,0,19
Finland,8,4,11,9,264,22,150,145,1,20,248,6,18,93,1,22,4,36,24,17
Hungary,138,297,92,140,263,225,273,127,42,521,86,261,0,50,4,11,20,9,9,8
Ecuador,110,240,116,14,249,161,18,2,1,45,5,1,14,8,28,1,9,0,1,5
Sudan,0,0,0,0,0,0,0,0,0,105,89,119,158,14,8,0,30,56,1,4
Iceland,1,259,297,1,0,14,58,915,2,0,0,2,7,382,2,10,1,0,353,3
Bulgaria,385,82,0,0,1,13,8,2,180,46,4,115,46,0,0,20,1,14,0,2
Cyprus,131,21,285,40,24,4,1,21,118,182,3,194,68,78,21,0,87,0,57,2
Bangladesh,0,0,0,0,0,0,1,0,0,1,0,0,1,14,2,6,43,40,6,1
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,2,1
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lebanon,107,2,13,8,3,117,163,65,65,136,307,75,161,489,0,1,7,2,5,1
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,4,8,1
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Senegal,0,0,1,66,0,0,0,4,2,0,0,0,0,0,12,0,0,1,0,1
Sierra Leone,0,151,0,0,0,170,0,0,0,0,0,0,0,2,0,0,0,0,0,1
Togo,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ghana,0,0,0,1,0,0,0,0,0,1,0,0,0,89,0,1,0,0,0,0
Côte d'Ivoire,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,53,216,0,0,0,29,1190,1624,10421,487,1,4,1,1,2,0
Romania,20,0,206,453,0,0,743,59,588,93,10,608,0,24,74,98,44,84,9,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,12,10,317,39,29,0,0,447,18,0,765,5,24,33,11,94,12,0,446,0
Chad,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gibraltar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,81,160,0,0,0,0,0,0
Tokelau,0,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
