Exporters,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019
World,72,0,0,0,0,0,0,0,0,184,41,101
India,0,0,0,0,0,0,0,0,0,120,41,52
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,45
China,72,0,0,0,0,0,0,0,0,1,0,4
Belgium,0,0,0,0,0,0,0,0,0,32,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,29,0,0
Pakistan,0,0,0,0,0,0,0,0,0,1,0,0
HHI,1,0,0,0,0,0,0,0,0,0.444928205,1,0.247649846
