Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,275,0,1059,314,200,267,154,252,227,3099,4681,876,3971,763,1154,1566,3243,3457
Cameroon,5,0,0,0,2,0,0,0,4,19,19,0,144,0,371,464,664,1984
France,70,0,10,38,16,57,34,6,12,2881,2977,635,70,83,439,770,1570,1042
Morocco,171,0,196,162,141,166,0,38,19,115,113,78,152,117,173,285,445,241
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,144
China,0,0,0,0,12,11,12,13,0,0,0,0,36,91,3,25,0,15
Belgium,0,0,94,64,0,20,3,44,33,27,33,33,100,12,0,0,107,11
Brazil,0,0,0,0,0,0,0,2,0,26,0,24,22,3,0,20,13,11
Lebanon,1,0,1,0,18,0,0,0,0,0,0,0,20,2,0,0,0,7
United Arab Emirates,0,0,0,0,0,0,13,0,0,0,323,0,106,0,23,0,0,2
British Virgin Islands,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chad,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,22,0,0,0,76,71,29,65,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0
Italy,0,0,0,0,0,0,13,0,0,0,0,106,126,248,39,0,49,0
Côte d'Ivoire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,2,0,3,2,9,3,4,1,2,1,0,0,0,0,0,0
Netherlands,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0
Nigeria,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,580,0,3196,35,0,2,138,0
Thailand,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0
Togo,0,0,11,7,0,0,18,6,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,42,80,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,569,0,0,172,0,0,0,0
HHI,0.419829902,0,0.572166008,0.284170598,0.547937533,0.432175815,0.091417165,0.190674122,0.232812262,0.892552679,0.495208892,0.563592833,0.719637361,0.184776787,0.24385448,0.328396767,0.34016181,0.480019547
