Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,3922,3122,2318,7382,23015,63280,34354,5387,8503,8179,14236,8882,9075,8928,4894,3966,22894,6586,2961,4117
United States of America,1886,1233,1398,2055,2598,1702,2726,2735,1291,2477,1461,2118,2002,4693,1163,1549,3601,1315,1019,2438
China,0,0,0,0,10297,0,0,0,338,282,0,661,0,0,0,24,665,493,95,1045
France,0,0,0,0,0,0,0,0,2333,351,645,609,541,440,290,312,480,546,364,279
Japan,2,5,5,18,236,29,132,61,56,40,140,115,216,263,3,48,41,116,16,94
Canada,4,8,38,15,314,7,111,156,5,12,8,4,466,0,757,1,1,3,13,72
Saudi Arabia,0,0,0,0,126,773,120,115,27,116,139,142,0,356,332,95,227,193,60,54
"Hong Kong, China",2,0,1,5,8,14,6,28,23,16,35,33,26,18,16,17,17,17,41,45
Spain,105,70,244,72,102,21,2012,77,60,90,18,72,15,73,30,8,10,17,31,45
Germany,487,789,246,745,712,1464,1410,368,772,719,1081,315,367,1053,605,1070,576,473,928,24
Malaysia,26,0,4,1,0,5,0,1,2,4,4,7,4,7,10,17,11,10,9,8
United Kingdom,2,8,6,2,780,0,0,0,0,0,0,3,2,77,1,68,2,44,3,5
Sweden,0,0,0,0,0,0,0,0,0,8,6,0,0,4,0,0,4,0,0,3
"Taipei, Chinese",0,1,2,8,0,1,2,0,0,2,4,7,1,3,2,1,2,3,2,2
United Arab Emirates,0,0,0,0,0,1337,0,0,0,10,639,2430,2144,378,44,103,0,0,31,1
Italy,7,2,0,0,0,0,0,0,161,20,15,2,3,11,0,0,7,0,5,1
India,12,22,2,19,15,1,43,1,22,0,52,5,0,114,1,5,4,0,0,1
Congo,0,0,0,0,0,0,0,0,0,0,0,0,35,9,0,0,38,80,0,0
Serbia,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,23,0
Central African Republic,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0
Mali,0,6,0,1,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Australia,3,18,0,0,0,43,29,0,0,8,16,4,0,126,6,0,0,9,1,0
Belgium,43,0,0,0,0,7,259,376,106,49,54,29,1555,5,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Denmark,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Côte d'Ivoire,84,28,52,1,0,15,0,0,0,0,15,56,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,309,205,126,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,12,0,14,0,0
Netherlands,68,226,240,286,382,448,0,41,539,798,1017,732,723,936,465,187,204,43,301,0
Norway,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Romania,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,599,0,0
Singapore,0,0,0,0,0,0,0,0,0,3,74,0,1,0,0,0,0,0,0,0
South Africa,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,7,0,0,85,0,0,0,0,0,0,0,0
Ukraine,1109,0,0,4152,7376,56463,27502,1407,2750,3093,8789,1414,72,0,0,0,0,1471,0,0
Haiti,0,0,0,0,0,0,0,0,0,0,18,3,1,7,0,0,0,0,0,0
Guinea,0,77,80,0,0,0,0,4,0,0,0,34,1,6,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,5,3,6,0
Belarus,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,3,0,0,0,0,0,0,2,43,2,0,0,15,0,0,0,35,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,880,0,963,249,16996,1101,12,0
New Caledonia,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.436472693,0.360729239,0.49005688,0.510518433,0.405285463,0.863723763,0.733899668,0.427796857,0.307365942,0.371400306,0.542475597,0.270656714,0.243085167,0.442654917,0.204107267,0.348561232,0.691188657,0.213100694,0.348347812,0.531766706
