Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,26,17,12,38,30,59,82,74,123,70,112,194,139,102,55,68,71,49
China,4,5,4,18,11,44,40,53,106,36,90,90,123,77,39,38,29,30
"Hong Kong, China",2,3,4,4,11,9,14,8,0,3,5,4,7,7,11,12,17,14
Australia,1,1,0,1,0,1,12,2,1,18,3,73,1,5,0,0,1,4
Singapore,11,5,2,7,2,4,6,6,1,1,0,0,0,7,3,3,0,1
Canada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fiji,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Indonesia,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0
Japan,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Malaysia,1,1,0,0,1,0,0,0,0,2,4,0,0,0,0,0,10,0
"Taipei, Chinese",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
New Zealand,0,0,0,0,1,0,0,0,0,4,0,6,2,3,0,0,12,0
Papua New Guinea,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
Thailand,5,2,1,7,3,2,5,4,9,4,4,17,2,1,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
HHI,0.196187391,0.160634135,0.013793755,0.188433409,0.258107456,0.5751635,0.271553148,0.514015811,0.772903177,0.355353045,0.70165356,0.364962731,0.824829748,0.619915315,0.381929607,0.255437998,0.193001706,0.361700189
