Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,539,608,551,352,506,1188,2388,1848,2532,1859,4199,3434,2110,3601,9236,5747,3825,4057,7006,7527
China,280,278,187,94,153,5,185,173,349,355,579,562,474,611,522,546,773,1293,1940,3505
Thailand,1,1,1,2,1,0,0,9,94,26,1427,270,122,624,7056,3143,312,508,815,917
Viet Nam,0,0,52,1,1,13,1596,1021,907,657,1593,893,706,1732,1320,413,734,1173,3105,858
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,53,109,531
United States of America,32,30,98,105,123,553,260,174,631,393,177,884,266,135,48,778,853,311,104,339
"Hong Kong, China",3,2,31,5,1,3,0,0,3,11,4,83,17,15,14,93,9,51,181,184
Australia,32,2,3,5,1,8,5,12,57,20,23,40,7,7,11,32,37,21,28,148
Myanmar,0,197,55,0,0,0,0,24,120,87,36,123,52,104,34,174,371,9,206,144
Belgium,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,140,206,47,14,132
Japan,0,0,0,0,10,0,0,1,0,0,0,5,12,10,10,20,52,98,86,120
Germany,0,0,0,0,0,0,0,15,6,12,6,1,0,0,0,10,10,2,27,108
Malaysia,4,8,35,28,86,75,83,17,47,52,22,23,0,4,0,11,1,44,11,68
France,11,5,1,1,4,1,1,4,6,16,9,14,5,11,12,12,9,19,47,65
Canada,0,0,26,43,41,16,217,235,91,118,232,275,182,81,95,111,103,41,36,58
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,19,26,45
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44
Singapore,156,58,59,65,67,480,40,54,69,81,65,135,125,69,82,78,70,93,35,41
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29
Italy,0,0,1,0,0,1,0,0,1,5,8,2,12,2,1,0,2,13,11,28
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20,24,3,0,24
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22
Ireland,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,95,35,5,19
"Taipei, Chinese",5,8,0,1,2,0,0,12,0,0,1,17,13,0,1,6,24,3,2,16
Netherlands,0,0,0,1,0,0,0,0,0,24,16,35,16,1,3,43,57,17,5,16
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,15,0,16
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Korea, Republic of",0,0,0,0,0,29,1,1,0,2,0,20,5,24,12,9,3,15,7,8
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5
India,0,0,0,0,0,0,0,0,1,0,0,13,6,11,0,17,21,3,27,2
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,1
Bangladesh,0,0,0,0,0,0,0,0,15,0,0,0,6,0,8,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Denmark,0,0,0,0,0,0,0,96,22,0,0,0,0,10,0,1,0,1,1,0
Indonesia,13,17,0,0,13,5,0,0,0,0,0,0,61,0,0,0,32,118,0,0
Lebanon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,10,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,66,0
Eswatini,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,108,0,0,12,19,125,0,0,21,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
HHI,0.417261542,0.386773873,0.201478058,0.247709769,0.261780429,0.466351214,0.533028139,0.447582798,0.302336061,0.277873729,0.376795414,0.259209078,0.279877749,0.418875288,0.711399322,0.475203478,0.232127717,0.339171458,0.438366616,0.397697522
