Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,0,0,6,0,37,12,26,52,41,533,158,168,85,68,115,95,77,129,103,286
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,232
Kenya,0,0,0,0,0,12,0,20,25,36,133,138,52,60,106,58,50,21,99,42
Brazil,0,0,0,0,0,0,1,4,3,7,14,25,2,6,2,25,6,11,4,8
France,0,0,6,0,18,0,25,11,13,490,5,5,4,0,6,12,15,3,0,4
Belgium,0,0,0,0,0,0,0,17,0,0,6,0,0,1,1,0,0,0,0,0
Germany,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
India,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
HHI,0,0,1,0,0.263045652,1,0.871309362,0.105392913,0.269259092,0.815203793,0.695730144,0.610384804,0.423351247,0.773995159,0.846838611,0.235111622,0.373679774,0.26908889,0.870086692,0.649934759
