Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,14883,19688,19079,22842,32621,36949,26318,30033,35872,32685,34407,37068,32059,28600,35299,34044,33161,33516,30479,34824
Portugal,1726,2476,2021,3206,5581,8343,7182,8705,10303,10452,12485,14149,11365,12257,15772,13190,13958,13924,14622,16915
Belgium,5851,7597,8943,9588,12464,2003,5385,9227,13801,8353,10832,11604,8784,8278,7175,8035,7348,9583,10284,10457
Spain,519,702,940,1530,1389,2873,1330,1366,2502,3039,2905,3904,3013,1687,4436,5668,5053,2253,1303,4517
Netherlands,3816,4730,4848,6545,10663,22274,9386,8411,7770,6113,6271,5276,4470,4131,4384,3913,4252,4638,3565,1584
Italy,85,407,126,205,223,286,231,145,189,146,253,297,477,164,350,377,341,228,90,523
China,0,0,0,0,72,55,0,71,0,0,0,0,0,162,610,142,73,42,126,265
Malaysia,0,0,0,54,307,0,71,0,45,117,112,173,284,456,256,181,339,441,200,173
Brazil,112,379,526,370,463,393,624,333,28,958,490,1,51,112,22,164,0,62,112,127
Lithuania,0,0,0,0,0,0,0,0,0,0,31,0,26,0,0,0,0,0,0,105
Austria,32,59,26,26,163,0,27,47,53,86,41,81,60,23,46,33,91,54,0,55
Germany,1732,1668,874,654,700,201,940,772,352,899,626,741,640,506,360,487,416,341,57,27
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Slovenia,0,0,0,0,0,0,0,15,0,70,77,94,97,24,113,133,130,0,72,20
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,6
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
France,36,18,27,13,34,150,199,59,231,18,21,58,2,34,2,0,2,1,1,1
French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
United States of America,12,3,7,0,0,0,1,1,54,28,0,1,27,1,72,1,0,1,1,1
Nauru,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
Azerbaijan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,149,389,106,60,64,0,262,0,274,136,0,154,39,0,0,0,0,0,0,0
Australia,2,0,3,9,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
Bahamas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0
Czech Republic,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,56,0,8,0,0,0,0,0,0,0
"Hong Kong, China",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,68,109,77,105,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,187,155,376,859,620,1750,48,0
Morocco,0,0,0,0,0,0,0,0,23,39,3,55,63,175,93,85,53,23,0,0
Oman,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,44,0,0,58,0,539,0,0,0,0,0
Palau,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Pakistan,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0
