Importers,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,125,83,7,3,0,1,0
Angola,0,0,0,2,0,0,0,0
Congo,0,0,0,2,3,0,0,0
Niger,0,0,26,0,0,0,0,0
Uganda,0,125,57,3,0,0,1,0
HHI,0,1,0.162893264,0.027599261,1,0,1,0
