Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8523,12415,24320,19174,19236,44852,32344,30543,67005,62439,46250,45029,47356,36658,28448,46773,41210,51693,61135,67300
China,0,245,685,889,1638,5750,2116,4391,4579,6687,4642,7532,10148,8509,6542,16459,17771,14210,18304,18083
India,509,30,241,149,271,650,1284,2127,2264,2251,2474,1524,1778,3209,2735,4533,3421,6917,9425,12287
United Arab Emirates,652,833,981,2052,1520,1681,3471,2986,7742,4021,2246,1571,298,2275,2533,2684,3491,4558,6633,8030
Germany,0,2690,4951,1346,589,14891,844,1269,12103,2111,7882,2492,1603,3307,1253,1847,1542,2010,2737,3857
Belgium,3955,4637,5348,6524,7643,7908,8988,7239,16166,17150,8811,7594,5492,4202,4190,3154,3289,2578,4242,3241
Italy,249,268,1791,425,133,427,1798,2222,3614,4270,1050,145,1367,180,274,865,868,414,1599,3236
France,541,466,541,681,3297,6691,1659,4189,7269,5020,3002,11577,15459,3695,2302,3107,1094,1836,2840,2905
Denmark,67,298,204,424,384,271,145,435,1014,433,696,1655,251,1332,817,1629,1033,643,2007,2770
Sweden,3,1,18,87,14,6,3470,67,627,236,234,159,95,27,356,147,59,176,144,1440
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1373
Netherlands,130,762,609,99,83,209,462,632,677,636,4964,2585,502,2304,656,3116,1198,699,1809,1017
Uganda,3,100,78,179,277,364,506,283,812,1057,673,239,0,346,429,190,292,408,532,820
South Africa,429,244,757,98,872,331,573,941,278,3462,608,1159,177,211,1361,627,1004,920,1109,810
United Kingdom,203,122,2887,359,216,864,222,402,352,3527,557,430,691,177,329,383,795,719,530,748
Kenya,31,198,908,255,292,1061,1959,759,858,1083,826,767,0,707,743,1013,667,1519,1445,683
United States of America,508,503,1670,893,260,772,1048,515,1524,953,851,863,1100,734,593,1413,787,2477,1219,654
Türkiye,0,1,0,0,7,23,1071,3,738,1603,201,14,172,16,0,13,141,438,281,572
Thailand,24,1,11,0,0,1,3,41,742,3,0,68,77,1,113,259,227,1036,637,519
Australia,0,11,2,29,1,3,2,12,21,1,164,0,2,3,11,128,26,173,73,459
Norway,5,7,727,0,5,21,82,0,0,3,13,1,7,5,0,19,1,171,3,351
Finland,0,0,0,0,0,0,0,0,622,2,65,0,70,50,0,2,0,0,0,338
Luxembourg,0,0,2,0,0,0,0,0,0,0,33,0,0,0,6,0,0,10,30,294
Japan,91,49,298,143,109,798,169,247,1368,2474,249,336,25,357,298,1061,606,1217,643,258
Poland,0,0,0,0,0,0,0,0,1,0,82,182,33,70,49,18,89,445,39,205
"Tanzania, United Republic of",144,3,3,98,29,277,303,98,596,366,1679,753,179,230,334,265,214,1049,870,188
"Korea, Democratic People's Republic of",0,0,0,55,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,175
Tunisia,0,0,0,34,0,0,0,62,0,31,43,1,39,13,12,146,663,105,125,162
Rwanda,1,3,5,191,406,46,90,181,243,400,287,1120,0,1494,591,191,66,21,76,158
Pakistan,0,0,0,106,0,0,20,0,66,84,43,17,0,26,87,60,71,44,98,154
Egypt,0,2,22,68,54,3,70,107,113,42,44,67,0,52,155,53,94,4036,106,151
Canada,102,81,23,17,31,90,27,7,443,66,87,20,105,10,63,21,7,26,43,149
"Hong Kong, China",0,0,10,19,10,0,3,54,25,22,12,0,124,64,145,682,49,140,132,135
Mauritius,0,0,0,0,0,0,0,0,38,170,46,0,13,0,1,17,0,9,12,107
Ireland,7,3,0,0,0,75,0,124,0,64,3,1,9,15,17,89,0,75,17,99
Switzerland,219,300,574,329,208,180,487,390,118,110,103,106,618,902,170,267,294,292,197,82
Eswatini,1,2,0,0,0,0,0,5,26,9,0,2,9,1,0,0,50,12,17,79
Greece,118,20,9,0,0,0,378,0,47,1,633,0,12,42,123,184,28,5,34,75
Viet Nam,0,0,0,0,0,0,0,0,0,68,55,65,12,815,61,201,39,1084,1230,59
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,7,50,38,0,56
Austria,0,0,0,0,63,4,1,0,0,0,0,1,118,0,108,0,2,37,29,49
Indonesia,0,0,0,39,1,0,194,0,504,1227,53,0,14,2,0,0,0,2,4,46
"Korea, Republic of",0,20,0,0,33,14,5,0,143,29,150,79,103,43,98,9,5,8,78,44
Spain,18,106,19,11,143,548,320,115,297,201,259,29,227,506,40,947,37,29,87,43
Morocco,0,0,0,0,0,0,0,0,0,121,65,109,311,27,0,2,0,0,42,42
Madagascar,2,0,0,0,0,457,0,0,0,0,0,289,208,0,12,0,0,23,0,32
Ghana,0,0,0,1,0,0,1,0,4,4,0,0,602,1,0,0,0,0,17,31
Cameroon,0,0,0,132,80,1,0,0,0,0,0,0,99,0,2,1,0,2,4,25
Senegal,1,0,0,0,0,0,0,0,0,3,1,0,25,0,0,0,0,19,3,25
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,42,6,4,24
Malaysia,0,4,0,0,0,0,11,19,93,7,94,13,0,0,418,141,132,0,40,20
Lebanon,0,0,1,31,0,1,3,0,10,0,20,16,419,79,4,0,4,2,2,19
Czech Republic,0,0,0,0,0,0,3,0,0,8,0,0,35,0,0,33,0,9,2,17
Colombia,0,5,0,15,0,2,0,11,222,0,10,25,0,8,5,2,0,38,4,15
Jordan,0,0,0,102,0,0,0,0,0,237,0,2,0,0,0,0,0,0,1,12
Nigeria,3,5,44,7,1,0,0,6,94,89,0,0,516,45,8,6,268,152,2,11
Bulgaria,153,0,5,13,14,3,0,0,0,15,26,62,0,35,22,29,61,14,12,10
"Congo, Democratic Republic of the",1,4,0,34,8,0,5,9,31,14,5,2,0,2,2,19,17,12,5,7
Hungary,0,0,1,0,0,0,215,0,74,395,0,37,54,0,8,11,35,71,76,6
Singapore,0,0,27,0,0,0,5,0,4,8,7,0,200,0,0,9,2,0,142,6
"Iran, Islamic Republic of",0,0,0,199,11,0,0,0,0,0,0,0,0,0,0,4,2,5,8,5
United States Minor Outlying Islands,0,0,0,0,0,18,0,0,0,0,0,0,20,0,0,0,0,0,0,4
Guinea,0,0,0,0,0,0,0,0,16,4,0,0,467,0,0,0,0,0,0,4
Mauritania,0,0,0,0,0,0,0,0,12,0,1,0,0,0,19,0,0,0,8,4
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
Saudi Arabia,90,0,3,2,464,94,37,290,3,1,3,0,0,16,12,0,1,88,6,2
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2
Andorra,0,0,0,0,0,0,0,9,0,38,18,9,0,1,0,0,14,0,3,1
Croatia,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,1
Ethiopia,0,22,0,2425,11,0,0,1,6,74,23,5,5,3,0,0,34,2,0,1
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1
Oman,0,0,1,0,0,0,0,0,0,3,0,1,0,1,4,1,0,13,60,1
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,1
New Zealand,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,0,1
Togo,0,1,0,0,0,0,0,0,0,0,0,0,769,0,0,0,3,0,0,1
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,1,0,0,1
Zambia,11,0,8,455,0,3,1,14,3,3,0,2,0,1,1,41,35,108,2,1
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
Nauru,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Helena,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Afghanistan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,4,0,23,8,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
Azerbaijan,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Armenia,0,0,0,0,0,0,12,0,0,1,0,0,19,0,0,0,0,0,2,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Brazil,219,0,136,0,1,237,119,230,96,184,13,51,16,0,22,19,172,0,42,0
Belize,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,190,0,48,0,0,0,0,0,0,0
Belarus,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Central African Republic,0,0,0,2,0,0,0,0,0,0,0,0,0,0,128,0,0,54,0,0
Sri Lanka,0,5,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
