Exporters,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017
World,141,168,451,453,133
United States of America,88,145,420,439,120
Dominican Republic,50,21,18,14,12
Canada,3,0,14,0,0
Dominica,1,0,0,0,0
Guatemala,1,0,0,0,0
Netherlands,0,1,0,0,0
HHI,0.49022894,0.697433385,0.840613785,0.896165534,0.68164403
