Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,9801,19311,19372,35208,25562,14114,15032,10,795,503,849,395,103,271,26,34,0,2,0,0
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Belgium,263,0,0,0,0,0,0,0,0,0,112,0,102,0,0,0,0,0,0,0
Cameroon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,940,39,0,0,10,72,0,123,0,0,246,0,4,0,0,0,0
Gabon,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,60,269,2809,11971,8903,7256,9774,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0
"Libya, State of",0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
Mali,0,6369,6699,7264,6273,4427,4521,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,0,0,0,508,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,985,3276,1454,3092,4162,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,2238,1383,1874,704,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,2,25,26,0,0,0,0,0
Thailand,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,7602,8337,7793,3619,497,64,0,0,0,276,614,319,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,106,0,0,0,33,0,0,31,0,77,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,22,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,94,1061,321,5036,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
HHI,0.6968022,0.225690934,0.285255501,0.211916419,0.244335383,0.308409601,0.435869885,1,0.617167237,0.232950911,0.406782508,0.422276563,0.967502188,0.700998825,1,0.724553221,0,1,0,0
