Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,6483,6795,8703,9756,12794,19810,12452,10734,11487,10413,8881,11150,9755,11459,12290,13839,10300,11771,10358,13301
Portugal,4988,4708,5589,5343,7507,11536,7020,6778,7942,7428,5951,7578,6280,7111,6513,5808,4775,3792,5380,5215
China,103,118,83,105,402,853,744,841,1277,755,1394,1587,1335,1471,2374,2034,2498,2525,2348,3742
Spain,375,379,1469,1779,1265,1676,1472,1771,1434,1479,990,1513,1608,2333,2131,5240,2204,4520,1801,2939
India,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,182,456,244,658
Brazil,659,780,886,1526,2032,3805,1829,610,513,489,207,207,230,195,211,230,294,89,179,321
France,5,18,32,8,34,118,38,133,32,34,29,27,17,25,34,24,19,24,58,173
Italy,262,695,526,474,990,1422,1084,322,176,90,195,123,96,210,771,296,136,129,211,121
Indonesia,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,79
United States of America,22,54,52,35,41,86,47,12,51,56,11,28,14,6,11,20,24,38,23,24
Belgium,14,4,5,9,1,15,19,5,7,4,39,8,68,14,22,62,140,15,5,16
Netherlands,8,9,26,20,17,95,18,18,9,23,11,15,19,57,8,12,7,27,9,5
Germany,29,25,32,17,0,0,5,2,18,5,14,7,86,0,18,30,16,118,4,4
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gibraltar,0,0,0,0,0,0,0,0,11,26,4,6,0,0,37,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,16,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Finland,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,78,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lebanon,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0
Morocco,2,1,2,0,4,0,0,0,1,0,1,0,0,14,125,60,2,0,1,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
Norway,0,0,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0
Poland,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,2,0,0,0,0
Senegal,0,0,0,0,0,45,4,0,0,0,1,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Switzerland,0,5,0,0,0,0,20,52,6,15,1,13,1,0,14,0,0,36,18,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0
Türkiye,0,0,0,128,358,56,0,0,0,0,0,16,0,0,0,0,0,0,0,0
United Kingdom,14,0,1,47,141,9,146,140,9,1,2,19,0,22,0,1,3,0,0,0
HHI,0.694836457,0.595369935,0.542540259,0.454981408,0.477261649,0.480696954,0.459427565,0.556119994,0.617198902,0.639446986,0.610963028,0.61048555,0.54882295,0.521965583,0.45837585,0.440163566,0.400245498,0.372945488,0.458557262,0.354970685
