Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,30,0,0,7,1,62,12,13,5,0,26,413,157,211,580,582,879,1998,2664
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,83,26,3,34,3,144,374,1261
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,553,573
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,277
Thailand,0,0,0,0,0,0,22,0,0,3,0,0,132,0,45,0,0,0,461,253
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,111
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
France,0,2,0,0,3,0,0,0,0,0,0,0,11,15,3,5,3,8,51,34
Singapore,0,29,0,0,1,1,0,0,0,0,0,0,0,0,2,113,47,21,101,30
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,2,16,26,3,1,39,18,27,22
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,9
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,4
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Japan,0,0,0,0,0,0,0,0,1,0,0,0,0,69,95,69,155,177,178,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,16,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,78,0,23,110,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,15,12,12,2,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
United States of America,0,0,0,0,3,0,0,0,0,0,0,0,0,8,25,217,307,157,130,0
HHI,0,0.894032338,0,0,0.107298258,1,0.027791183,1,0.748292247,0.047810851,0,0.370162584,0.158328331,0.182624401,0.320967215,0.224294934,0.416984259,0.276861895,0.206014767,0.355629336
