Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,490,701,625,826,652,746,702,574,717,580,550,673,1217,737,911,2096,2666,2452,2537,2833
South Africa,52,136,144,151,330,243,185,444,519,319,339,475,785,556,691,1104,1758,2215,1988,2641
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
United Kingdom,17,5,2,0,0,36,5,0,1,36,12,16,21,0,4,0,33,0,83,32
Spain,0,0,0,0,0,0,0,0,0,9,0,4,2,0,0,7,29,45,259,25
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
China,0,19,4,0,0,0,3,0,6,12,5,1,1,6,9,605,24,6,5,11
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
France,0,0,2,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1
Germany,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Australia,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Chile,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Costa Rica,0,0,20,0,0,247,241,28,82,88,34,4,88,46,42,0,55,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
Ethiopia,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Ireland,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,4,49,130,67,35,16,5,34,31,51,31,0,6,7,5,11,0,5,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Kenya,63,10,2,25,27,56,195,9,12,15,48,44,70,32,6,5,87,0,6,0
Malawi,0,0,0,24,10,7,9,0,0,0,0,0,2,30,65,64,139,2,17,0
Malaysia,0,0,0,0,0,71,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,26,4,0,3,0,0,31,142,302,48,0,0
Netherlands,11,7,63,57,208,20,27,16,12,13,30,8,135,17,3,46,9,32,1,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Sierra Leone,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,6,0,0,0,6,46,31,1,0,21,8,16,34,0,0,0,18,5,132,0
Singapore,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,322,472,254,457,25,3,0,15,14,0,5,82,61,19,52,26,113,31,2,0
Thailand,0,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,1,0,0,0,0,0,7,1,7,0,0,1,1,1,1,0,0
Uganda,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",1,0,0,0,1,0,2,0,0,0,25,0,0,0,0,77,65,27,17,0
United States of America,0,0,0,0,0,0,0,0,12,5,8,2,13,1,0,9,26,31,24,0
HHI,0.531684307,0.557461936,0.316086268,0.393861011,0.432588307,0.250754916,0.294897422,0.668571458,0.621867123,0.43165111,0.499134295,0.618337681,0.53477773,0.650426699,0.671415432,0.447357707,0.565823461,0.867280972,0.713182582,0.899570501
