Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,1064,431,348,949,2028,4872,2716,2344,5517,5030,7641,8451,8937,10225,11922,9843,9201,11428
Australia,736,392,238,542,1294,4167,1869,1024,1888,2924,5193,5358,6453,7477,7640,6817,6758,6160
United Kingdom,2,3,4,3,4,20,11,36,1025,115,353,6,1,131,1236,908,546,1898
Fiji,15,10,52,76,265,344,324,820,381,867,686,635,83,2004,627,904,394,1830
New Zealand,30,12,19,200,287,62,171,85,56,87,931,657,90,206,390,254,161,620
Vanuatu,3,0,0,7,0,30,2,0,227,88,0,4,0,3,8,428,1013,545
Japan,12,1,3,9,40,43,67,25,16,10,16,27,6,17,11,136,74,84
United States of America,64,1,1,12,29,25,41,59,25,42,115,46,1248,39,66,22,23,47
"Korea, Republic of",0,0,0,17,39,19,8,163,2,32,43,5,61,61,45,17,74,42
"Hong Kong, China",1,1,6,2,9,3,26,31,3,4,2,9,6,48,17,34,43,41
Malaysia,0,0,0,1,1,2,4,10,44,8,13,1352,21,9,1539,5,9,40
China,0,1,0,2,2,33,2,6,23,30,33,72,24,47,51,90,78,37
Singapore,195,2,2,3,8,44,10,21,1,595,48,13,129,26,9,194,6,21
India,1,1,2,3,1,2,6,13,6,56,5,13,14,30,20,11,3,19
Papua New Guinea,2,7,10,56,27,59,27,23,59,155,124,146,66,101,43,6,9,17
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
"Taipei, Chinese",0,0,1,1,1,4,4,2,2,1,4,8,13,0,0,1,0,8
Philippines,1,0,0,1,9,5,3,1,4,1,3,2,0,0,1,1,1,4
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2
Kiribati,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,1
Indonesia,1,0,1,0,0,2,112,0,6,0,1,0,22,4,10,5,1,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,3,0,1,0,0,8,3,66,0,0,0,0,0,0
Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Canada,0,0,1,1,0,0,5,2,0,6,1,1,0,0,0,0,0,0
Chile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0
Georgia,0,0,0,0,0,3,0,0,49,0,0,0,0,0,0,0,0,0
Germany,1,0,3,12,0,1,9,12,0,0,0,1,0,5,0,0,0,0
Ireland,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,1,22,0,0,1,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0
Mexico,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,0,0,0,0,0,1,0,11,0,0,50,2,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,1,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
South Africa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Switzerland,0,0,0,0,0,1,0,0,0,1,2,0,4,3,1,2,1,0
Thailand,0,1,1,1,1,2,2,0,1,1,2,5,0,0,0,3,4,0
HHI,0.616388639,0.874087956,0.611748428,0.503644644,0.574580499,0.820236796,0.622829066,0.432692288,0.3601391,0.510125889,0.618763494,0.571842971,0.659639441,0.68539756,0.56859226,0.627601098,0.671221011,0.473034345
