Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,3891,862,1482,2267,1709,3080,3116,6216,3612,3510,13770,11581,8527,5243,2197,3645,4426,3411,2923,3709
United Arab Emirates,0,0,66,0,0,80,0,0,0,0,38,7,158,281,42,962,995,1362,1025,1676
China,0,0,0,1,0,1,70,969,273,1644,1471,1461,1129,331,454,625,1891,1054,944,864
France,552,301,501,417,582,946,842,1721,1096,822,2243,1299,1302,708,665,615,731,281,251,375
Türkiye,0,0,0,0,0,0,17,0,0,29,0,47,29,1,56,19,1,15,34,375
United States of America,20,0,0,14,6,4,225,144,0,0,213,67,32,17,35,885,272,3,63,119
Germany,0,17,282,1237,139,870,457,0,0,40,54,13,859,26,4,8,195,74,86,108
Egypt,9,2,3,14,14,0,1,3,10,3,7,13,5,2,35,0,0,0,0,63
Italy,346,130,0,6,247,16,528,1186,1528,400,2977,7390,3824,2969,219,125,66,305,189,39
Netherlands,0,0,1,14,0,301,1,24,22,21,39,34,0,12,11,22,8,11,9,16
Spain,0,0,0,0,0,0,0,0,0,204,456,1,1,45,12,20,3,20,19,14
Belgium,8,0,8,75,33,243,45,1428,344,141,3834,335,48,1,15,4,2,16,8,12
Côte d'Ivoire,5,12,0,8,14,15,14,22,13,64,10,10,8,4,6,7,47,4,0,12
India,0,0,88,1,50,70,0,0,9,0,1366,22,16,39,1,6,11,0,7,10
Switzerland,0,0,0,0,1,1,0,0,0,0,0,0,15,0,5,0,0,0,0,10
Morocco,0,1,0,0,4,0,0,2,0,0,0,0,0,74,76,122,2,116,142,8
Canada,0,0,0,0,1,11,0,0,0,0,39,26,130,1,1,0,1,1,1,6
Portugal,0,0,0,0,0,0,0,0,0,0,92,139,188,200,160,1,0,0,0,2
Central African Republic,0,0,0,0,0,5,28,9,0,0,0,0,0,0,0,83,0,0,0,0
Togo,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bahrain,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
