Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,35123,21503,29373,56862,832790,352955,2165940,1535795,4209695,48973,132145,274091,46852,1719148,1589622,33382,27946,54866
Portugal,1003,1626,6148,23692,7697,2065,2679,5671,15513,2974,1380,4258,1137,6422,2429,850,2797,14369
China,0,22,2162,16933,26744,282946,40293,29239,548,1866,20036,16365,12904,26639,1426,415,3248,12771
United Arab Emirates,0,99,814,489,446596,7352,638,1162,4205,724,245,4155,731,5393,443,4,16,8282
Singapore,0,0,37,0,1993,140,163,1352997,12,8,0,3066,3,1641285,46,18755,0,7687
France,11053,2178,1462,2347,3267,6380,1423,7809,973,4720,1804,26839,12964,20354,1558069,108,3993,1753
Norway,34,0,64,102,28,5686,547,6809,214,93,801,40,77,8346,407,1660,39,1749
Spain,54,0,873,772,27155,9967,169,12048,10994,279,130,14589,4241,645,16161,1575,5089,1319
Senegal,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1290
United Kingdom,363,267,2368,727,23511,917,3308,17525,29362,5045,2427,3307,6019,789,515,3739,2455,1228
South Africa,1339,874,1432,327,5018,2576,546,2519,1218,479,214,3476,486,555,590,902,535,978
Namibia,0,2,295,20,305,284,532,279,905,8837,8,29002,3565,28,40,4093,32,966
Italy,0,8382,361,0,208,118,110,1363,4350,77,1932,1701,358,558,7693,197,950,388
Netherlands,0,3063,2,999,30,3637,7770,48426,13180,168,93,7386,709,4519,35,338,98,379
United States of America,20029,1011,3540,5109,10566,8865,7066,20262,13279,17040,6028,15690,824,1636,495,248,34,320
Sao Tome and Principe,0,0,0,0,0,120,0,0,3,8,0,0,112,0,0,0,0,300
Thailand,0,0,0,3,18,0,0,94,105,337,19,185,741,3,14,71,284,284
Gabon,0,0,4012,0,154,70,0,1786,0,2,0,0,0,0,0,0,0,249
Belgium,666,2458,3821,2073,2170,4180,1638,4909,3630,307,355,799,1311,1099,471,32,433,121
Angola,0,0,1,0,0,0,0,0,0,0,0,9704,0,0,0,0,0,80
Denmark,0,0,32,35,10,108,105,218,175,389,173,1,17,0,36,336,5,78
"Hong Kong, China",2,0,1,0,41121,0,2,9,1,0,0,1,0,0,0,0,0,61
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Switzerland,0,145,5,494,1,60,548,0,9,0,98,7861,0,0,0,0,0,44
Brazil,292,909,900,1418,2386,229,1722,210,185,3741,46,5700,136,28,0,1,14,38
Qatar,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,28
Japan,159,46,44,296,707,282,171,507,302,197,0,1,0,0,0,0,0,20
Sweden,0,0,0,0,5,775,1,0,444,0,0,3262,0,8,0,0,6,20
Greece,0,0,0,0,1,9,0,0,0,5,1,2,0,0,12,14,0,10
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Congo,0,0,0,68,750,115,2137,219,181,246,71,17322,19,0,632,0,5,3
Germany,0,7,320,3,73,321,93,153,51,44,4,43,61,8,11,0,23,1
British Virgin Islands,0,0,0,0,0,0,7052,9704,0,0,26,89,35,21,0,0,0,0
