Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,123192,179748,222970,302532,344363,486216,279960,367199,602112,864793,879806,794171,561443,435831,479689,809979,583313,458279,707415,1026529
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324706
South Africa,68970,106867,120646,158074,206164,259780,132990,180535,222053,358960,287221,293893,192191,164236,186357,280170,212485,170664,223500,298308
China,1053,2420,6365,15741,6561,14173,15758,16151,92805,52768,91578,77241,76866,49865,59725,174817,103098,80091,119169,226908
United Kingdom,6324,13421,15390,25416,18419,34908,21655,24637,46979,75084,79034,55675,52107,24498,42958,52158,37685,27462,33534,46683
Botswana,861,2764,629,924,421,1309,8363,3390,16199,2852,2988,2352,1967,803,578,1985,492,197,580,41020
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28939
Germany,4830,1604,2539,3212,5334,4579,2992,2860,5621,11082,9392,5320,4182,6148,3454,10973,5611,5989,12057,17459
United States of America,1329,1714,2396,2893,3894,10787,5184,6642,12686,34959,34413,25041,15385,20617,19695,51993,7137,6379,30624,15844
United Arab Emirates,4088,7804,10132,19498,17110,28399,8763,7883,10295,10049,15436,12494,12638,9282,6253,11792,6367,9109,8397,10381
Pakistan,0,56,11,79,10,2,145,260,1002,1696,1680,1304,1040,574,423,562,333,733,1137,3985
Australia,893,136,447,357,150,5993,501,2293,7802,3292,3599,1693,686,2174,10321,6781,6008,1738,9930,3777
Spain,487,802,87,148,503,607,65,270,339,2465,2052,482,137,987,261,308,23,13,108,1656
France,52,53,222,263,205,3035,315,1542,5101,2081,304,446,469,1200,511,754,1283,507,844,1063
Zimbabwe,3209,932,1116,1081,1614,1618,1036,1683,1607,1090,1258,948,1189,972,1794,947,681,996,827,1061
Brazil,1244,1326,1702,1807,2507,3557,1775,446,1108,1748,1746,890,328,353,171,572,472,239,899,936
Belgium,650,808,1138,722,858,960,820,1937,4355,9993,14123,32855,2154,4466,1951,1053,1240,793,769,928
Finland,594,111,118,198,1695,1672,940,2328,6198,7396,3617,59,4973,522,1971,6345,8654,11643,10865,679
Peru,0,0,0,0,0,0,2,0,1,0,5,15,5,13,0,7,4,65,585,383
Canada,103,488,372,481,3158,3063,2030,4014,4197,4740,1959,1067,353,638,363,1508,295,403,497,353
Georgia,0,0,0,0,0,0,0,0,0,4,16,42,4,0,1,4,8,73,152,266
Switzerland,804,630,2624,5200,226,302,940,1791,1514,2988,1780,2471,2969,254,1439,835,129,393,44,246
Austria,3,0,0,840,1831,0,312,0,47,80,25,18,45,23,26,27,19,3,66,179
Egypt,2,104,64,1,289,182,0,85,34,46,261,76,0,0,18,17,73,1,68,176
"Congo, Democratic Republic of the",44,405,36,106,126,642,648,2263,2275,2705,967,469,508,58,124,100,66,667,89,174
Denmark,1110,1686,1148,1068,517,1617,349,229,975,154,440,715,545,411,1843,244,3956,429,66,95
Angola,17,15,6,1,22,10,0,16,4,0,93,27,14,15,132,12,67,11,6,78
Viet Nam,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0,0,0,54
Poland,0,0,0,30,95,0,0,1,0,7,58,986,8,319,109,329,147,6,25,53
Czech Republic,1,4,1,0,36,0,24,0,0,2,0,14,10,30,14,276,46,51,22,49
Panama,0,0,0,0,0,0,0,0,2,4,8,16,565,10,11,1041,6,3,18,48
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,18
Bulgaria,52,0,25,21,0,0,1,0,152,35,12,15,0,39,1,247,241,1,0,12
Congo,0,0,0,0,0,0,0,0,7,1601,32,2,0,0,0,11,0,0,9,9
Ghana,0,0,0,0,0,10,0,0,203,12,92,0,21,9,28,78,1,0,0,2
Cocos (Keeling) Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
British Indian Ocean Territory,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
British Virgin Islands,0,0,0,0,0,139,0,9,80,33,0,45,42,58,0,0,0,0,0,0
French Southern and Antarctic Territories,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
Gibraltar,65,35,4,0,100,72,0,0,0,8,0,0,27,18,3,597,0,48,0,0
"Korea, Democratic People's Republic of",0,0,3,16,1,0,0,0,28,2,0,10,8739,963,96,40,7,78,23,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Tokelau,0,0,0,0,0,0,0,2,0,0,22,5,2,0,33,0,3,19,8,0
United States Minor Outlying Islands,0,0,6,0,0,31,0,27,10,1,68,6,0,0,109,0,0,0,2,0
Afghanistan,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0
Algeria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,19,3,9,0,13,11,31,8,51,16,0,0,46,0,0,107,1,0
Antigua and Barbuda,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Azerbaijan,9,0,3,18,3,0,3,0,0,14,0,0,3,6,0,0,0,0,3,0
Argentina,0,70,685,191,35,173,1,0,0,0,50,0,386,559,352,1117,411,131,190,0
Bahrain,0,0,0,0,0,0,0,2,0,6,0,7,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Barbados,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,1,0,0
