code,2015,2016,2017,2018,2019,2020,2021,2022
35,0.00016453544160915587,0.0002285822889547247,0.0001738565035687566,0.00015292913673105454,0.00019967884224869042,0.0001661021101595329,0.00013784912283871465,9.09836520890264e-05
36,0.0023579025608142274,0.001441389288710529,0.0013594407496765502,0.0014621621234104784,0.001987567215894782,0.0011928315077263296,0.002093913188320754,0.00117500203597615
37,3.4121457252157864e-05,1.8756155978822186e-05,1.2930004920122113e-05,1.839285532885949e-05,8.541241820496368e-06,1.0501965421795473e-05,2.296615416767772e-06,2.865404506742767e-06
38,0.0069835613152647545,0.004065851033881142,0.004366557713596909,0.004175240209426423,0.00452808767590964,0.005857293357217108,0.004989487609688049,0.00361276304226587
39,0.010458795122690667,0.007857981596878156,0.008619476746972471,0.007889993613032794,0.010132765501504727,0.009752300225147467,0.010786751858344998,0.009824049754672815
40,0.004065742138526065,0.004345787410199658,0.0032039005669254965,0.003249147630114416,0.003300570408766078,0.004367635101550763,0.00530901910845254,0.004633627377617887
41,2.2089528510864882e-05,3.070737467096302e-05,0.00025263671100897987,0.00016520231013515238,0.00023926577287692517,0.00032146328358679144,0.00019393122574874635,9.21952207124165e-05
42,0.0005202917182720694,0.0004053556952713264,0.00037387084285005694,0.000411792111508182,0.0002774438561861974,0.0002980419336287438,0.00024947153332799713,0.0001966910513629126
43,6.474505987348557e-08,9.104509572845546e-07,6.751088209973001e-08,4.940145337059588e-08,0.0,0.0,1.6887915002169674e-06,0.0
44,0.0003366344442323495,0.0003470287483538971,0.0002615714476656089,0.0002565616801853133,0.0002478435757040073,0.00034470208954121603,0.0004043864991122634,0.0002993467751153264
45,4.8105394178888173e-05,0.00010795486433369151,0.00018841646981234734,6.835588178035456e-05,7.251646784821166e-05,5.151035407848442e-05,8.56271788577106e-06,1.3213278170837224e-06
46,1.4622476379559178e-06,1.358948686619867e-06,2.561078974749393e-06,1.4925906769059237e-06,3.372939549351929e-06,4.011285912951316e-05,3.4806236028060864e-05,6.747833947549166e-06
47,2.745981724122374e-05,0.00010855190869849888,0.00011295144796542196,2.175076872987253e-05,1.7782579477703862e-05,4.002683803437409e-05,3.350424383395718e-05,2.8429999033207365e-05
48,0.0016852514709241669,0.0016106891657009584,0.001070677084988236,0.0008041202264967077,0.0007995280762167787,0.0009850360936104856,0.0005586291858798573,0.0004123478605184144
49,0.04373480032407732,0.0670039146427363,0.2116743905715351,0.2337058179411254,0.19848756886303148,0.17272511092061246,0.01618589752641926,0.0009194054784735274
50,1.4009330348046089e-05,2.331323792050088e-07,2.584821788600177e-06,1.2609715558863226e-07,4.532679600063548e-07,6.003212619233183e-07,8.352938375779487e-08,2.5095429471143686e-07
51,4.338716199529698e-05,1.3581199805564091e-05,3.5520385983510906e-05,1.9709168859096895e-05,1.4732874852602926e-05,2.06647456509351e-05,8.345462303815581e-06,1.0636093195772693e-05
52,0.005120910691147393,0.005341490008600779,0.003500812182609884,0.0017839097234600833,0.0017496613180701295,0.0013666371549302951,0.0012340333143386509,0.0006657577554013846
53,2.813402161523805e-05,2.6832464434143804e-06,1.4404093142846902e-06,1.0142571395894253e-06,9.800528116098243e-07,8.466598973840851e-06,5.324640607133326e-05,7.5488406474591785e-06
54,0.0005148127307579191,0.0002649045010690441,0.0002687848120437772,0.0001513341691269969,0.00011716889585371615,0.000143855867082553,0.0001776458302607472,0.00016380635232121393
55,0.0003616843492200618,0.00017685323444620608,0.0002736588069651454,0.0010672532668602457,0.001287068581754651,0.002389026475870537,0.0015695113048728078,0.0006583557407242764
56,0.000673756607297994,0.001027728267346224,0.0005351874671244912,0.000626041928726546,0.0009946977335377432,0.0012329672194334278,0.0010678909760065741,0.0008910587957460178
57,6.170655859237598e-05,5.9397024799570865e-05,2.7979908223988533e-05,1.7112744222259856e-05,2.9126480181186356e-05,2.0657804608786393e-05,3.6100964095470595e-05,1.9837556218473207e-05
58,3.8416788652520594e-05,4.229519107087969e-05,1.7380098071585086e-05,4.557788541374936e-05,2.5837293597068813e-05,2.171618720958521e-05,2.86557260871036e-05,1.2894988631481687e-05
59,0.004860841701900003,0.0003676010771581598,0.0003595212439299634,0.0003510225685536516,0.000683332981667996,0.0009772037882012218,0.0004541301475337472,0.00040215902217772225
60,6.456766043481344e-06,4.1273554777463934e-05,3.65447933073105e-05,2.2024902082406255e-05,1.7615312726563158e-05,2.7422350302764524e-05,1.966244188965184e-05,1.842187799284366e-05
61,0.0002736415214516133,0.00029485482746952096,0.00024557696959110376,0.000222083853629949,0.00018961909673552113,0.0003218275719796128,0.0003701607863706492,0.00029822081092674305
62,0.00045206591372691816,0.0004940186028073654,0.0007264936157107401,0.0005202199911353659,0.000599524970545499,0.0007803937611642637,0.0008079977777926082,0.0008298094052498743
63,0.0048049496370822075,0.0063713334566317574,0.007198661810354715,0.005634982279792432,0.005005832954286768,0.005464328066127764,0.007954917943015411,0.0049216201918030784
64,0.0007427095166154505,0.0005990782226840706,0.0004854713077635012,0.00040760991419098975,0.00045487211758982556,0.000683554249618373,0.0006014786820474795,0.00047163636169498234
65,4.3346859021760376e-05,0.00011466438089769226,5.5612930871847746e-05,4.3656058320284464e-05,0.00010477783668289071,3.263324996700551e-05,3.479238819997102e-05,4.619841500752694e-05
66,0.00015476424363890313,0.00019330236834514463,0.0001219325110223494,5.967361836998494e-05,9.092072386185093e-05,9.381189407355534e-05,5.899496191410924e-05,3.693117201682056e-05
67,0.0005254501486581826,0.0005412460559733927,0.0007039576287292711,0.0004795415389438638,0.00036660615140640836,0.0005664193631152582,0.00039884609317950974,0.0001917774827690261
68,0.0003673056818114418,0.0005574254903206307,0.0003774103570052371,0.0005156583690906387,0.0005659288293874188,0.0008532445436425297,0.0004706748654395711,0.00036772847989036166
69,0.002368459308597805,0.0027190118747392263,0.0023478375542777693,0.002359822509031988,0.0031796433977843985,0.003280539215424522,0.0014109356456922417,0.0009758165759434598
70,0.0011403016814317893,0.0011566405900785579,0.00104842269943518,0.0008230044314687575,0.0011849923126642271,0.0007528300417395822,0.0008262994574328561,0.0016334647621465024
71,3.0088636847838103e-05,2.4992805835772128e-05,2.934292511719582e-05,3.5598492254671365e-05,9.098585970105817e-05,6.285410477016776e-06,5.3004645268916597e-05,1.5720372758865396e-05
72,0.007514986951360844,0.004915718975239158,0.0047715687621948276,0.011518091882131026,0.01351067141865786,0.009480856241682847,0.008053543407207212,0.008500323945330058
73,0.0238521162518132,0.01623992113899596,0.016088852935014268,0.019026409499995227,0.022722721399009257,0.02448942061971159,0.030415209309165556,0.022728093237633844
74,0.0004013969318794699,0.00036701971036294794,0.0003873981262221876,0.0004763087067291251,0.0009341582838345488,0.0006360607422509958,0.0008455880435663661,0.0005762840943550705
75,2.1387275178693336e-05,3.0296890274999892e-05,1.2024922349196326e-05,4.0411446390613936e-05,2.564131915027669e-06,6.0789210449972306e-06,2.0037174501653255e-06,7.277676411837661e-06
76,0.0007124391539328302,0.0011077511428198889,0.0005712659012205027,0.0005936110028519116,0.0006444414671467756,0.001098338202599106,0.0006687366397548894,0.0011697292468566482
78,0.0017230627659669596,0.0009787809336326296,0.0008362399107774217,0.001221358714050335,0.0019539259470963744,0.0007508807521684623,0.0020420458387625405,0.0011629817455307888
79,8.445527558089898e-06,9.337486302447439e-06,1.7886648464926037e-06,2.3942440719898752e-05,1.7961376534340372e-05,2.6362218769374428e-05,5.653222563207728e-06,5.241389612320597e-06
80,7.327257149592737e-06,1.7172255591261415e-06,9.761450057451971e-06,2.4705237975469817e-05,2.7300226285303622e-05,1.5753461197559875e-05,7.959584689396145e-05,1.066900326679602e-06
81,4.424278837959091e-06,9.239485953926812e-07,2.3992399279834186e-07,1.5777743500227541e-06,1.5892516228692724e-05,0.0008231495821316156,5.287628137315624e-05,1.6932836255109092e-05
82,0.0016309395703463226,0.001730681635715825,0.0028028054315559566,0.003270085581372823,0.0028694773441062813,0.0018122486636638598,0.0010219595089125154,0.0006698437613896299
83,0.0007178913865561746,0.0007836168546082372,0.0006343189208516935,0.0006708384939939134,0.0010203453144472434,0.0008704492401283208,0.000710079000295095,0.0007130869704967141
84,0.044317713296230216,0.04178024103823454,0.03513890960045977,0.04987846410424209,0.06181120607364537,0.060957440521291664,0.06493529436949641,0.06634136225359455
85,0.02661831660670509,0.025122236058051417,0.028057656250180404,0.026609764586298792,0.03864843993239471,0.0442537364782792,0.03565070234994414,0.029131180820069817
86,0.0004897569162821983,0.0005954405953691656,0.00038939282439648826,0.0011736953942317859,0.0013509235716058854,0.0017774263669509886,0.0017754798558319755,0.0004749365310122498
87,0.016746454279191823,0.01806622109991215,0.016101519026752897,0.025213452699622944,0.018934654512135215,0.01793439987348949,0.03042953358457287,0.020062234618853206
88,0.0003373424237477274,0.004619097565973424,0.0010225459801788653,0.0012455322627647344,0.000834673122285767,0.0011791976533507506,0.0018514125762949143,0.000651382434163079
89,0.0001824198945782391,0.00016416132541592214,4.2684953877298675e-05,0.0002790520904433942,0.00032864777628685327,0.00024843786481334367,0.0003087098635889005,0.0002311066384899339
90,0.002354840504605082,0.003825033485649832,0.0023416424871575514,0.00330879244238778,0.0026230678281884178,0.003973532988210137,0.003440276066778393,0.003743106324553949
91,0.00010222612746670441,0.00014723195607687603,8.759671801795119e-05,5.849390821662496e-05,6.409038290259385e-05,0.0001587022490618733,9.122659924810559e-05,5.383439610920415e-05
92,2.0902592482014158e-05,1.8725054101363053e-05,3.5879054809939776e-05,1.2029377404121082e-05,1.305460580464015e-05,1.1382458282549906e-05,1.093531084182166e-05,1.2743041190515118e-05
93,1.0513322078598793e-06,0.0003846987841903204,7.458924600110837e-05,0.00017025306448240004,5.665618004120658e-05,0.0008506557038639109,0.00012300079541030764,0.0004577337368138625
94,0.003111223423881836,0.0029914048976288944,0.002714427013827754,0.003994471781476625,0.0035678903453924375,0.0043923342663526295,0.0038535646795766817,0.0035996782632499694
95,0.0003618704326697512,0.0003820287100096923,0.0003093442448117434,0.00034377781879256524,0.00035618047633702673,0.00045314947989696567,0.00034298308188073786,0.00020085069051098525
96,0.0007753145028120788,0.0012102454869249866,0.0011368144254337374,0.0007334796542475951,0.00048202129055015887,0.0005446224092167921,0.0005346512090983096,0.00028752028083834
97,1.9101286295186474e-05,5.486624234857016e-06,2.66174575175923e-06,4.395268302087929e-06,1.3942562779312217e-06,4.269909919393363e-06,5.572500636702728e-06,1.804950746063876e-06
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7041863454653095e-08
HHI_M,0.3752687521186665,0.37218293467940416,0.46830001633988483,0.512350986994524,0.515803827957905,0.49551294058699447,0.3818296023157079,0.3547273553042239
