Importers,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,0,0,0,559,422,1156,1823,483,2592,2693,4354,3978,1970,2672
India,0,0,0,559,422,1115,1823,350,2119,1749,2187,2784,1599,2328
"Taipei, Chinese",0,0,0,0,0,0,0,0,472,911,1132,627,225,334
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,58,0,10
French Southern and Antarctic Territories,0,0,0,0,0,0,0,134,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,72,0
China,0,0,0,0,0,0,0,0,0,0,0,0,73,0
Japan,0,0,0,0,0,0,0,0,0,0,1035,188,0,0
Malaysia,0,0,0,0,0,0,0,0,0,33,0,318,0,0
Singapore,0,0,0,0,0,42,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,3,0,0
HHI,0,0,0,1,1,0.881243111,1,0.234980058,0.445363941,0.366814597,0.085573979,0.532762719,0.6426443,0.716518668
