Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,302,23359,35316,372,4537,235,31654,20684,2431,2962,4022,58727,521,223,201,850,301,271,86,40
"Korea, Republic of",0,22991,1,2,17,0,14,3,3,8,1,0,0,0,7,0,0,0,0,22
Japan,9,8,34954,19,5,5,31257,1,1901,41,5,8,2,2,11,0,4,1,5,10
United States of America,125,117,127,127,197,74,121,14590,187,138,163,17485,130,103,71,151,97,81,16,4
Singapore,12,12,3,4,14,5,11,12,11,20,11,0,5,4,1,7,36,26,29,2
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Malaysia,6,3,6,2,4,2,3,0,3,0,4,0,0,0,0,0,0,0,8,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
Niue,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,18,37,31,16,48,31,51,50,44,31,31,3346,18,16,12,11,8,38,3,0
Austria,0,4,1,0,0,0,11,0,6,0,0,0,0,0,0,4,3,0,0,0
Barbados,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,6,5,10,24,3,6,5752,9,1,5,3,3,0,0,3,0,10,0,0
Brazil,0,2,0,1,0,0,0,2,0,3,3,0,0,0,0,3,0,5,0,0
Myanmar,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,2,8,10,8,19,2,28,18,27,17,16,0,4,3,7,15,11,35,2,0
Sri Lanka,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,10,11,12,4,0,3,0,0,0,0,0,0,0
China,0,4,7,1,22,6,17,12,41,13,32,37883,0,2,0,534,2,10,10,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Costa Rica,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Czech Republic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Denmark,0,4,1,0,5,6,3,0,2,0,0,0,0,0,0,3,0,0,0,0
Finland,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
France,37,77,100,71,3992,36,47,47,58,22,3641,1,54,54,12,23,37,17,0,0
French Polynesia,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,8,7,5,22,18,3,4,38,15,9,3,0,2,9,0,28,7,14,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Hong Kong, China",7,1,10,3,8,0,4,2,9,3,8,0,10,0,14,0,0,0,0,0
