Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,509,1660,5100,300,2749,4240,42361,41298,1747,1403,9942,1046,2430,3970,180,653,2195,973
Botswana,0,0,0,0,1298,0,0,0,0,0,71,73,0,0,0,1698,0,0,0,654
South Africa,0,0,407,1330,3746,154,1948,1059,3824,37767,170,82,1078,387,1061,337,86,192,500,210
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,29
United Arab Emirates,0,0,0,0,0,0,2,0,0,0,1447,1,7705,469,58,19,44,34,94,26
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,51,8,0,0,0,0,0,0,16
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Zimbabwe,0,0,0,62,1,0,1,1,0,0,0,0,0,0,0,0,0,8,10,10
United States of America,0,0,1,1,2,80,13,3,9,69,2,13,18,61,15,929,1,39,208,7
China,0,0,0,266,3,10,1,2890,37286,5,8,3,178,6,1108,51,6,34,884,5
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Australia,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,4,6,0,1,0,0,0,0,0,0,0,10,0,0
Congo,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0
Germany,0,0,0,0,0,0,0,0,8,0,0,111,0,23,17,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Iceland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,6,0,0
Italy,0,0,0,0,2,18,32,4,12,70,42,0,0,20,10,17,0,276,0,0
Kenya,0,0,0,0,0,0,102,36,0,0,0,1034,2,11,0,242,8,2,0,0
Luxembourg,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,23,953,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,2,0,229,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,3310,2,7,0,65,12,0,0,0,2,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,24,0,0
Switzerland,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,7,2,33,35,34,8,240,71,0,5,0,0,30,3,0,0,0,0
"Tanzania, United Republic of",0,0,93,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,498,0
HHI,0,0,0.640667965,0.670625238,0.666076882,0.31411889,0.625629201,0.617593976,0.815341469,0.87701459,0.745266478,0.637070138,0.672978517,0.382575663,0.48450288,0.320877637,0.291685701,0.353522061,0.237551675,0.572332829
