Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,668,2581,1215,1224,4795,5784,5629,6349,17089,12361,6187,2673,5897,1429,3916,2747,1565,5159
India,0,0,0,0,0,0,0,4,0,0,0,0,0,117,26,1524,280,2548
South Africa,163,0,306,486,1165,387,413,1122,1815,2437,469,109,149,578,1448,708,233,1224
China,0,53,39,0,613,865,38,906,2570,1646,3366,47,644,561,17,0,701,724
United Arab Emirates,0,0,0,0,0,78,0,0,5695,1121,815,75,0,1,4,64,0,323
Portugal,0,2,0,21,14,67,18,0,6,19,36,115,894,1,17,55,55,157
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,153
Namibia,0,0,0,9,205,16,6,124,908,169,0,0,0,0,0,0,24,12
Belgium,9,25,25,11,2015,3447,148,1202,2550,1,0,747,0,0,92,0,0,11
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
United States Minor Outlying Islands,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,7,0,0,0,33,0,0,0,0,1,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0
Congo,0,0,0,0,2,0,2597,0,159,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
France,0,79,0,4,0,1,0,185,457,127,14,0,2,0,12,0,2,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,2,7,4,0,0,22,21,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,41,0
Indonesia,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,1163,0,18,16,0,5,0,0,2250,0,0,0
Japan,0,0,0,0,0,0,0,1590,1797,1674,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Luxembourg,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
Netherlands,394,1352,688,66,262,0,93,450,424,4666,66,0,69,0,3,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Saudi Arabia,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,1383,0,0,0,0,3,0,0
Sweden,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,283,0,0,0,0,0,101,1512,0,19,0,0,0
Türkiye,0,1048,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
United Kingdom,67,21,139,234,4,4,638,728,464,366,7,204,0,0,0,90,8,0
United States of America,24,0,17,17,428,523,516,8,190,2,27,17,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,2624,0,0,0,0,0
HHI,0.404348402,0.459705697,0.407615897,0.326746545,0.305372703,0.466161893,0.315796085,0.157898052,0.229222638,0.294054311,0.426179051,0.359297451,0.299554357,0.349143884,0.555446474,0.417149905,0.320864941,0.355990754
