Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,4656,4192,10063,6341,15809,9038,7058,13507,12027,11352,8746,17570,21014,8732,4559,4427,2896,3228,2141,2679
South Africa,3404,3113,6524,4833,11763,6911,4871,9452,7262,6965,5717,11306,6205,1603,1315,2350,2051,2550,1515,1560
China,54,502,461,102,714,110,955,1622,1275,1150,874,1082,4201,2131,408,1446,316,275,334,613
United States of America,59,126,42,187,262,73,239,182,242,317,791,1225,576,122,22,166,96,101,50,215
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
United Kingdom,512,193,1262,373,834,502,52,391,158,240,119,116,62,21,88,86,35,125,36,62
Germany,102,9,2,12,0,86,101,6,4,298,4,507,4067,0,9,0,21,2,8,6
Bermuda,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,4
France,4,0,0,0,0,0,0,6,1,1,14,21,677,9,0,15,0,0,0,3
Australia,0,0,0,30,219,1,39,56,268,34,16,19,0,0,5,62,1,6,2,2
United Arab Emirates,0,1,2,0,1,5,0,206,0,4,44,5,70,46,17,23,5,0,9,1
"Korea, Democratic People's Republic of",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Azerbaijan,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Austria,0,0,0,0,0,17,0,2,0,0,0,0,2804,0,0,0,0,0,0,0
Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Belgium,55,38,0,25,0,13,0,0,1,3,0,42,19,13,55,35,0,1,2,0
Botswana,0,0,6,28,0,31,7,3,12,0,0,3,15,32,0,0,0,2,0,0
Brazil,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
