Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,115288,96634,154129,102934,236957,220761,273200,389712,305669,244158,82135,101692,121261,205131,220202,126015,105773,130543
Portugal,16572,17650,15195,24072,37551,42123,71670,94108,84066,119463,44130,68187,82097,75018,59671,32030,30928,41069
Malaysia,3842,235,1521,1454,4707,2943,5213,12020,6223,15205,4577,3672,6913,22334,38254,12734,3591,14838
United Arab Emirates,39,2861,59,1412,308,205,95,383,981,855,322,18,136,9803,5621,2718,4208,12158
Ireland,4205,4750,2813,3520,4484,3596,8560,23745,19398,3398,106,602,815,6359,11530,16577,14086,9794
Netherlands,13865,11844,22202,9996,52365,45356,73940,73441,34126,16423,2218,604,748,20690,34879,6995,4781,9732
New Zealand,5366,1143,16094,11592,13523,19258,20352,28604,30190,2503,424,62,186,3379,9158,1660,2435,8925
France,5447,7095,5399,4035,4151,6847,4482,8241,4393,10294,2507,2441,2469,6055,2494,8050,10543,7733
Belgium,9560,9436,12445,8257,11879,23010,16504,24976,45815,18228,4856,5108,5484,12675,13822,23617,20165,7175
South Africa,15761,8390,21628,5131,12899,9042,16290,29549,21230,7934,3470,3633,6596,4154,7940,5098,2568,3211
Spain,4100,2770,8859,4444,11026,5778,7551,4128,1696,7807,3008,1647,1093,1344,4530,3076,2107,2241
Argentina,2335,3845,6036,2050,3928,2652,2196,3489,1899,142,175,159,0,109,0,0,0,1695
United States of America,665,1918,4143,571,1668,3624,3203,9080,2424,1634,1025,217,263,1,756,428,1936,1514
United Kingdom,0,117,7,110,615,60,45,140,2401,515,0,110,139,5781,2025,2281,1409,1425
Germany,666,4050,253,2190,6074,4237,5368,9057,2961,4136,1934,2214,2354,2908,3347,3095,1066,1392
Brazil,10405,12037,19919,7215,28172,25747,18936,33127,22179,16077,9336,9779,5342,4898,4300,1641,887,1140
Uruguay,0,570,674,854,2513,1016,1161,832,149,2491,163,429,598,786,399,209,305,845
Poland,0,0,0,0,0,0,476,7710,3843,965,373,493,1563,699,1397,634,372,704
Congo,55,0,0,17,163,165,197,103,67,20,0,0,0,0,13,22,55,697
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,147,517
Namibia,0,1,0,905,11499,2553,3671,3860,2398,2972,166,4,1,0,129,154,89,488
India,6075,1016,5228,4116,7212,7414,3394,2852,966,1,7,0,4,1839,103,351,77,441
Denmark,639,24,574,717,734,327,144,0,285,201,0,40,196,3779,2458,446,663,426
