Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
"Congo, Democratic Republic of the",0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,28,19,6,29,4
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,47,15,2
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,1
Niger,0,0,0,1,0,0,16,97,0,0,6,3,0,30,1,67,0,2,7,1
Thailand,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,6,0,8,0,0,0,8,1,0,54,62,828,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,1,0
China,0,0,0,0,0,0,0,0,0,0,0,39,27,10,2,1,1,16,0,0
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,15,2,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,4,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Mali,0,0,0,0,7,0,0,0,0,0,32,0,0,0,2,0,0,1,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,4,0
Netherlands,9,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,38,35,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,3,61,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,15,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,15,0,6,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0
Burkina Faso,12,1,4,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
HHI,0.019194678,0.490496167,0.088174596,0.053589838,0.433476376,0.063450001,0.295609596,0.322172884,0.275368117,0.430847626,0.162998853,0.644959659,0.527267491,0.119049694,0.149356638,0.241973621,0.210274826,0.323472093,0.452522976,0.39913365
