Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,23816,200,14471,15675,18636,11237,78100,3866,20315,27157,7595,39847,54162,210680,239055,86009,438097,3038699,149767,261516
Australia,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,65014,195914
Singapore,20272,0,14309,15498,18064,11036,73276,91,95,60,58,27460,4151,17667,100468,23028,224567,2412095,66936,35788
United States of America,0,0,3,0,0,0,1,0,1,47,183,116,0,0,0,7250,23840,24219,16056,27156
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,2594,4755,8282,2817,2346,2845,732,1707
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,111,316,806,925
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16
Germany,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,10
"Hong Kong, China",0,0,0,0,0,0,4482,1694,18475,0,5686,7332,20130,14,111,260,18,256826,11,0
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,43,33,22,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,0,0,0,0,0,0
Canada,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,44,0,0,16,61,107,247,307,317,373,342,1430,10,85,0,1,0,0,0
France,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Côte d'Ivoire,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,17,0,16,30,0,501,88,34,63,44,34,0,0,0,0,7,21,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,28,18,0
Russian Federation,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0
India,0,9,0,0,0,0,0,0,6,10,0,0,0,0,12,0,0,0,0,0
Viet Nam,0,61,5,0,0,2,58,9,0,0,0,0,8632,15875,18912,43962,23285,0,157,0
Switzerland,3508,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,37,86,136,177,82,97,170,925,1327,26670,1188,4519,17163,170035,111176,8669,163926,342364,0,0
HHI,0.677852377,0.146036649,0.98115872,0.961667303,0.945055827,0.972417587,0.903526903,0.294807013,0.863743295,0.971290645,0.639373368,0.553555869,0.283472603,0.714283933,0.431894068,0.36993224,0.458802603,0.700254425,0.483008119,0.628038541
